Name,Module Code,Compulsory or Optional,Level,Credit Level,Semester,Exam Coursework Weighting,Aims,Learning Outcomes
Multi-agent Systems ,(COMP310),Optional modules,3,15,Second Semester,100:0,"To introduce the student to the concept of an agent and multi-agent systems, and the main applications for which they are appropriate.
To introduce the main issues surrounding the design of intelligent agents.
To introduce the main issues surrounding the design of a multi-agent society.
To introduce a contemporary platform for implementing agents and multi-agent systems.
","(LO1) Understand the notion of an agent, how agents are distinct from other software paradigms (eg objects) and understand the characteristics of applications that lend themselves to an agent-oriented solution;
(LO2) Understand the key issues associated with constructing agents capable of intelligent autonomous action, and the main approaches taken to developing such agents;
(LO3) Understand the key issues in designing societies of agents that can effectively cooperate in order to solve problems, including an understanding of the key types of multi-agent interactions possible in such systems;
(LO4) Understand the main application areas of agent-based solutions, and be able to develop a meaningful agent-based system using a contemporary agent development platform.
"
Technologies for E-commerce ,(COMP315),Optional modules,3,15,Second Semester,100:0,"To introduce the environment in which e-commerce takes place, the main technologies for supporting e-commerce, and how these technologies fit together.
To introduce security as a major issue in secure e-commerce, and to provide an overview of security issues.
To introduce encryption as a means of ensuring security, and to describe how secure encryption can be delivered.
To introduce issues relating to privacy.
To introduce auction protocols and negotiation mechanisms as emerging e-commerce technologies.
","(LO1) Understand the main technologies behind e-commerce systems and how these technologies interact;
(LO2) Understand the security issues which relate to e-commerce;
(LO3) Understand how encryption can be provided and how it can be used to ensure secure commercial transactions;
(LO4) Understand implementation aspects of e-commerce and cryptographic systems;
(LO5) Have an appreciation of privacy issues;
(LO6) Understand auction protocols and interaction mechanisms.
"
Ontologies and Semantic Web ,(COMP318),Optional modules,3,15,Second Semester,70:30,"To provide guidelines, concepts and models for designing and evaluating applications utilising advanced web technologies To introduce Artificial Intelligence and Semantic Web techniques which can be applied to the application of advanced web technologies To introduce the notion of semantic web applications intended to be used by software.
","(LO1) At the conclusion of the module students shouldHave an understanding of the basic formal methods and techniques for designing and implementing advanced web applications
(LO2) Have an appreciation for Artificial Intelligence and Semantic Web research related to advanced web technology applications
(LO3) Be able to apply specific methods and techniques in the design and development of an application of advanced web technology for a case study
(S1) Information skills - trustability of information sources
(S2) Numeracy/computational skills - Problem solving
(S3) Information skills - Critical thinking
"
Geographic Data Science ,(ENVS563),Optional modules,M,15,First Semester,0:100,"The module provides students with core competences in Geographic Data Science (GDS). This includes the following:
Advancing their statistical and numerical literacy;
Introducing basic principles of programming and state-of-the-art computational tools for GDS;
Presenting a comprehensive overview of the main methodologies available to the Geographic Data Scientist, as well as their intuition as to how and when they can be applied;
Focusing on real world applications of these techniques in a geographical and applied context.
","(LO1) Demonstrate advanced GIS/GDS concepts and be able to use the tools programmaticallyto import, manipulate and analyse data in different formats.
(LO2) Understand the motivation and inner workings of the main methodological approcahes ofGDS, both analytical and visual.
(LO3) Critically evaluate the suitability of a specific technique, what it can offer and how it canhelp answer questions of interest.
(LO4) Apply a number of spatial analysis techniques and how to interpret the results, in theprocess of turning data into information.
(LO5) When faced with a new data-set, work independently using GIS/GDS tools programmatically.
(S1) Numeracy
(S2) Organisational skills
(S3) Problem solving skills
(S4) IT skills
(S5) Ethical awareness
(S6) Communication skills
"
Image Processing ,(ELEC319),Optional modules,3,7.5,First Semester,100:0,"To introduce the basic concepts of digital image processing and pattern recognition.
","(LO1) Knowledge and understanding of Human Vision
(LO2) Knowledge and understanding of Image Histogram and its application
(LO3) Knowledge and understanding of Image Transformation methods and their applications
(LO4) Knowledge and understanding of Shapes and Connectivity
(LO5) Knowledge and understanding of Morphologocal Operations and their applications
(LO6) Knowledge and understanding of Noise Filtering methods in Image Processing
(LO7) Knowledge and understanding of Image Enhancement techniques
(LO8) Knowledge and understanding of Image Segmentation and its applications
(LO9) Knowledge and understanding of Image Compression methods
(LO10) Knowledge and understanding of Frequency Domain Image Analysis
(S1) On successful completion of the module, students should be able to show experience and enhancement of the following key skills: Independent learning Problem solving and design skills
(S2) After successful completion of the module, the student should have: The ability to apply relevant image enhancement techniques to a given problem. The necessary mathematical skills to develop standard image processing algorithms. The necessary Software skills (using MATLAB) to apply image processing methods and techniques on images.
"
Optimisation ,(COMP557),Optional modules,M,15,First Semester,70:30,"To provide a foundation for modelling various continuous and discrete optimisation problems.
To provide the tools and paradigms for the design and analysis of algorithms for continuous and discrete optimisation problems. Apply these tools to real-world problems.
To review the links and interconnections between optimisation and computational complexity theory.
To provide an in-depth, systematic and critical understanding of selected significant topics at the intersection of optimisation, algorithms and (to a lesser extent) complexity theory, together with the related research issues.
","(LO1) The ability to recognise potential research opportunities and research directions
(LO2) The ability to read, understand and communicate research literature in the field of optimisation.
(LO3) The ability to use appropriate algorithmic paradigms and techniques in context of a particular optimisation model.
(LO4) The ability to formulate optimisation models for the purpose of modelling particular applications.
(LO5) A critical awareness of current problems and research issues in the field of optimisation.
(S1) Critical thinking and problem solving - Critical analysis
(S2) Communication (oral, written and visual) - Presentation skills – oral
"
Algorithmic Game Theory ,(COMP559),Optional modules,M,15,Second Semester,70:30,"1. To provide an understanding of the inefficiency arising from uncontrolled, decentralized resource allocation.
2. To provide a foundation for modelling various mechanism design problems together with their algorithmic aspects. 
3. To provide the tools and paradigms for the design and analysis of efficient algorithms/mechanisms that are robust in environments that involve interactions of selfish agents. 
4. To review the links and interconnections between algorithms and computational issues with selfish agents. 
5. To provide an in-depth, systematic and critical understanding of selected significant topics related to algorithmic game theory, together with the related research issues.
","(LO1) Have a critical awareness ofcurrent problems, important concepts and research issues in  the field ofalgorithmic game theory. 
(LO2) Systematic knowledge andability to quantify the inefficiency of equilibria.
(LO3) Systematic knowledge andability to formulate mechanism design models or network games for the purpose of modeling particularapplications.
(LO4) Detailed understanding andability to use, describe and explain appropriate algorithmic paradigms and techniques in context of aparticular game-theoretic or mechanism design problem.
(LO5) Critical ability to read,understand and communicate research literature in the field of algorithmic game theory.  
(LO6) Critical ability torecognise potential research opportunities and research directions in the field of algorithmic game theory.
(S1) Communication (oral, written and visual) - Presentation skills – oral
(S2) Communication (oral, written and visual) - Presentation skills - written
(S3) Communication (oral, written and visual) - Presentation skills - visual
(S4) Critical thinking and problem solving - Critical analysis
(S5) Information skills - Critical reading
(S6) Business and customer awareness
(S7) Computer science principles
"
Information Theory and Coding ,(ELEC415),Optional modules,M,7.5,Second Semester,100:0,"To introduce the techniques used in source coding and error correcting codes, including the use of information as a measure.
","(LO1) After successful completion of the module the student should have: An appreciation of information sources and of the information rates    available on real channels. An appreciation of techniques for making the best use of channels for efficient transmission with error protection.
(LO2) After successful completion of the module the student should have: An understanding of the basic methods of source coding and error correcting codes.
(S1) Critical thinking and problem solving - Critical analysis
(S2) Critical thinking and problem solving - Evaluation
(S3) Critical thinking and problem solving - Problem identification
"
Machine Learning and Bioinspired Optimisation ,(COMP532),Optional modules,M,15,Second Semester,70:30,"In this module we focus on learning agents that interact with an initially unknown world. Since the world is dynamic this module will put strong emphasis on learning to deal with sequential data unlike many other machine learning courses. The aims can be summarised as: 
To introduce and give an overview to state of the art bio-inspired self-adapting methods.  
To enable students to not only learn to build models with reactive input/output mappings but also build computer programs that sense and perceive their environment, plan, and make optimal decisions.  
To familiarise students with multi-agent reinforcement learning, swarm intelligence, deep neural networks, evolutionary game theory, artificial immune systems and DNA computing. 
To demonstrate principles of bio-inspired methods, provide indicative examples, develop problem-solving abilities and provide students with experience to apply the learnt methods in real-world problems.
","(LO1) A systematic understanding of bio-inspired algorithms that can be used for autonomous agent design and complex optimisation problems.
(LO2) In depth insight in  the mathematics of biologically inspired machine learning and optimisation methods.
(LO3) A comprehensive understanding of the benefits and drawbacks of the various methods.
(LO4) Demonstrate knowledge of using the methods in real-world applications (e.g. logistic problems).
(LO5) Practical assignments will lead to hands on experience using tools as well as coding of own algorithms.
"
Reasoning About Action and Change ,(COMP525),Optional modules,M,15,Second Semester,75:24,"1. Give the student a feel for several formalisms that deal with change 
2. Show how logics can be used to specify and verify dynamic systems 
3. Give students a deeper knowledge of the semantics of such systems 
4. Develop awareness of the usual trade-off between expressivity and complexity of logical languages. 
","(LO1) Provide formal specifications, using a logical language, of informal problem descriptions.
(LO2) Verify simple properties of models.
(LO3) Produce simple logical proofs.
(LO4) Understand how temporal logics relate to each other.
(LO5) Understand and use model checkers.
(LO6) Understand and be able to explain and fomulate properties (such as &#34;safety&#34;, &#34;fairness&#34; and &#34;liveness&#34;) of systems and be able to formulate simple instances of them.
(S1) Numeracy/computational skills - Reason with numbers/mathematical concepts
(S2) Numeracy/computational skills - Problem solving
"
Web Mapping and Analysis ,(ENVS456),Optional modules,M,15,Second Semester,0:100,"Through this module students will gain an understanding of how maps can be visualised online through a number of web platforms. Additionally, the internet will be presented both as a source of new data, and provide analytical functionality that can assist when solving geographic problems. Geographic data can be any dataset that can be visualised in a map. The module is taught through a mixture of lectures and practicals, and is assessed through two summative projects.
","(LO1) Experience using tile rendering tools to generate content for map-based websites.
(LO2) Web-based data collection techniques
(LO3) Programming skills to enable basic online data manipulation and web mapping 
(LO4) Knowledge of web-based mapping infrastructure
(S1)  Communication skills
(S2)  Problem solving skills
(S3)  IT skills
(S4)  Organisational skills
(S5) Numeracy
"
Computational Intelligence ,(COMP575),Optional modules,M,15,Second Semester,100:0," Understand the basic structures and the learning mechanisms underlying neural networks within the field of artificial intelligence and examine how synaptic adaptation can facilitate learning and how input to output mapping can be performed by neural networks. Obtain an overview of linear, nonlinear, separable and non separable classification as well as supervised and unsupervised mapping. Understand the benefit of adopting naturally inspired techniques to implement optimisation of complex systems and acquire the fundamental knowledge in various evolutionary techniques. Become familiar with the basic concepts of systems optimisation and its role in natural and biological systems and entities.
","(LO1) Learning  the advantages and main characteristics of neural networks in relation to traditional methodologies. Also, familiarity with different neural networks structures and their learning mechanisms.
(LO2) Appreciation of the advantages of evolutionary-related approaches for optimisation problems and their advantages compared to traditional methodologies. Also, understanding the different techniques of evolutionary optimisation for discrete and continuous configurations
(LO3) Understanding of the needs for genetic encoding and modelling for solving optimisation problems and familiarisation with the evolutionary operators and their performance.
(LO4) Understanding of the neural network learning processes and their most popular types, as well as  appreciation of how neural networks can be applied to artificial intelligence problems.
(S1) On successful completion of this module the student should be able to pursue further study in artificial intelligence as well as more advanced types of neural networks and evolutionary optimisation and bio-inspired techniques.
(S2) On successful completion of this module the student should be able to analyse numerically the mathematical properties of most major network types and apply them to artificial intelligence problems. Also, the student should be able to appreciate and understand the suitability of evolutionary optimisation in systems where classical methods cannot be effective.
(S3) On successful completion of this module the student should be able to approach methodologically artificial intelligence problems and bio-inspired algorithms in general and understand the principal mathematics of learning systems and the fundamental principles governing evolutionary optimisation techniques.
"
