Name,Module Code,Compulsory or Optional,Level,Credit Level,Semester,Exam Coursework Weighting,Aims,Learning Outcomes
Advanced Embedded Systems ,(ELEC470),Optional modules,M,15,Whole Session,75:25,"This module covers material for understanding and designingadvanced embedded computer systems.
Key topics include computer architecture, low-powerdesign, hardware/software co-design and logic synthesis techniques.
","(LO1) Students will achieve a full understanding of modernembedded systems including computer architecture, low-power design, hardware/softwareco-design and logic synthesis techniques.
(LO2) On successful completion the student should be able to understand published data concerning use of typical computer system design and components.
(S1) On successful completion of the module, students should be able to show experience and enhancement of the following key skills: Independent learning, Problem solving and design skills.
(S2) On successful completetion the student should be able to understand published literature on topics related to low-power embedded systems.
(S3) After scuccessful completion of the module, the student should have: an understanding of the internal operation of CPU, computer architecture, low-power design techniques, hardward/software co-design and logic synthesis techniques.
"
Integrated Circuits - Concepts and Design ,(ELEC472),Optional modules,M,15,Whole Session,60:40,"To understand the reasons for the predominance and importance of silicon-based microelectronics to the semiconductor industry. To understand how materials, devices and circuit issues are inter-related and exploited to make the microchips that underpin the information age. To prepare students for entering the Silicon semiconductor industry.
","(LO1) Appreciation of MOS based integrated circuit design philosophy: power, speed, yield, packing density considerations and of design trade-offs associated with materials, device and circuit limitations.
(LO2) Knowledge of how to analyse and design simple MOS logic gates and amplifier stages.
(LO3) Appreciation of historical and future development of silicon based integrated circuit technology.
(LO4) Knowledge of silicon integrated circuit technology.
(LO5) Appreciation of some IC design issues.
(LO6) Ability to use simulation tool (i.e. Multisim) to design, layout and test by simulation digital circuit cells.
(S1) On successful completion of the module, students should be able to show experience and enhancement of the following key skills: Independent learning. Problem solving and design skills.
(S2) On successful completion of the module, students will have skill to utilise software package such as Multisim, in the design and simulation of circuit designs.
(S3) On successful completion of the module, students should be able to demonstrate the ability to apply knowledge of the module concepts on simulation package such as Multisim in the design and testing of digital/analogue circuits.
(S4) On successful completion of the module the student is expected to have: Appreciation of MOS based integrated circuit design philosophy: power, speed, yield, packing density considerations and of design trade-offs associated with materials, device and circuit limitations. Knowledge of how to analyse and design simple MOS logic gates and amplifier stages. Appreciation of historical and future development of silicon based integrated circuit technology.Knowledge of silicon integrated circuit technology. Appreciation of some IC design issues.
"
Advanced Systems Modelling & Control ,(ELEC476),Optional modules,M,15,First Semester,70:30,"The module is to introduce advanced system analysis and design techniques to the students and to develop the skills of considering engineering problems from system point of view.
The aims of the module are: 
To learn the skills required for system modelling and simulation. 
To extend the students knowledge from time-driven system to even-driven system modelling and simulation, which covers modelling and simulation of stochastic processes. 
To understand the principle of advanced control systems. Understand principles of basic adaptive and learning systems and their applications. 
Select appropriate adaptive systems and/or learning algorithms to deal with a specific engineering problem.
Develop software packages using MATLAB to resolve an adaptive and/or learning problem. 
Gain their own knowledge of the subjects of adaptive and learning systems for further development.
","(LO1) After successful completion of the module, the student should have: An understanding of how time and event driven systems can be represented by mathematical modules. 
An understanding of how computer simulation can be implemented to help system analysis and design. 
An appreciation of how computer-aided design and simulation tools operate. 
An understanding of how random number and random process can be simulated. 
An understanding of discrete time Markov process modelling and simulation. 
An appreciation of the system optimisation. 
The principle of advanced control system design. 
An appreciation of the advantages of system identification approached to problems of industrial modelling and control and adaptive controller design by contrast to the traditional methodologies. 
A familiarity with system identification and parameter estimation of dynamic systems.
An understanding of the system identification and adaptive control techniques. 
An ability to use the MATLAB software to model a linear dynamic system and design an adaptive controller. 
An appreciation of how adaptive control theory can be applied to various industrial systems.
A basic understanding of stochastic automata and their applications.
(S1) on successful completion of the module, students should be able to show experience and enhancement of the following key skills: Independent learning 
Problem solving and design skills
(S2) After successful completion of the module, students will have skills to develop software programs for complicated mixed time-and-event-driven systems. on successful completion of this module the student should have practical skills of using MATLAB System Identification Toolbox to achieve the system modelling of basic engineering systems and to design a basic adamptive learning system for engineering problems.
(S3) After successful completion of the module, the students should be able to demonstrate ability in applying knowledge of the module topics to: Develop mathematical models for both time-driven and event-driven systems. Analyse the systems described by Markov process. Model, simulate, and validate random processes. Design simulation programs for particularly specified systems. Understand the methods of system optimisation and adaptive control design. On successful completion of this module the student should be able to pursue the further study by themselves in this subject and relevant areas.
(S4) After successful completion of the module, the student should have: An understanding of how time and event driven systems can be represented by mathematical modules. An understanding of how computer simulation can be implemented to help system analysis and design. An appreciation of how computer-aided design and simulation tools operate. An understanding of how random number and random process can be simulated. An understanding of discrete time Markov process modelling and simulation. An appreciation of the system optimisation. The principle of advanced control system design. An appreciation of the advantages of system identification approached to problems of industrial modelling and control and adaptive controller design by contrast to the traditional methodologies. A familiarity with system identification and parameter estimation of dynamic systems. An understanding of the system identification and adaptive control techniques. An ability to use the MATLAB software to model a linear dynamic system and design an adaptive controller. An appreciation of how adaptive control theory can be applied to various industrial systems. A basic understanding of stochastic automata and their applications.
"
Image Processing ,(ELEC319),Optional modules,3,7.5,First Semester,100:0,"To introduce the basic concepts of digital image processing and pattern recognition.
","(LO1) Knowledge and understanding of Human Vision
(LO2) Knowledge and understanding of Image Histogram and its application
(LO3) Knowledge and understanding of Image Transformation methods and their applications
(LO4) Knowledge and understanding of Shapes and Connectivity
(LO5) Knowledge and understanding of Morphologocal Operations and their applications
(LO6) Knowledge and understanding of Noise Filtering methods in Image Processing
(LO7) Knowledge and understanding of Image Enhancement techniques
(LO8) Knowledge and understanding of Image Segmentation and its applications
(LO9) Knowledge and understanding of Image Compression methods
(LO10) Knowledge and understanding of Frequency Domain Image Analysis
(S1) On successful completion of the module, students should be able to show experience and enhancement of the following key skills: Independent learning Problem solving and design skills
(S2) After successful completion of the module, the student should have: The ability to apply relevant image enhancement techniques to a given problem. The necessary mathematical skills to develop standard image processing algorithms. The necessary Software skills (using MATLAB) to apply image processing methods and techniques on images.
"
Rf Engineering and Applied Electromagnetics ,(ELEC311),Optional modules,3,7.5,First Semester,100:0,"This module aims to introduce students to the fundamental concepts of high frequency electromagnetics; to present and develop the underlying theory of transmission lines (TX), including lossy TX; to introduce the Smith Chart as an important tool in TX design and analysis; to give an appreciation of the importance of computational electromagnetics its role in industrial applications; to give a clear understanding of impedance matching and related techniques; to introduce the concept of the scattering parameters for 2-port networks and their applications and measurements; to understand radio wave propagation, attenuation and reflection; and to enable students to appreciate the basic understanding of RF filter, antenna and amplifier design.
","(LO1) The essentials of RF engineering and applied EM. The circuit and field concepts and their relevance to RF systems.
(LO2) The underlying theory and physical concepts behind transmission lines (TX) and the factors governing performance of real TEM transmission lines, and knowledge of various transmission lines in practice.
(LO3)  Reflection coeffiecients, VSWR,and return loss in communication systems
(LO4) The methods of achieving matched conditions for maximum power transfer.
(LO5) S- parameters and their measurement and applications.
(LO6) An appreciation of radio propagation and antennas.
(LO7) Fundamental knowledge of RF components and devices, such as filters and amplifiers, for modern communicaiton systems.
(S1) Problem solving skills
(S2) Numeracy
(S3) Lifelong learning skills
"
Photonics and Optical Information Systems ,(ELEC313),Optional modules,3,15,First Semester,100:0,"To introduce students to the fundamental principles of opto/electronic systems for the transfer of information.
To introduce the duality of light as both wave and ray.
To show intensity and phase related optical principles.
To demonstrate optical information transfer through a number of applications.
","(LO1) Knowledge and understanding of electronic to optical and optical to electronic conversion and associated devices.
(LO2) An understanding of power transfer, modulation transfer function, system transfer function and optical data storage
(LO3) An understanding of information transfer via optical intensity and phase modulation.
(LO4) Knowledge and understanding of the duality of light.
(LO5) An appreciation of how to manipulate light rays and an appreciation of intensity and phase related effects of light.
(S1) On successful completion of this module, the student should be able to show experience and enhancement of the following key skills: Independent learning Problem solving and design skills.
(S2) On successful completion of this module, the student should be able to: Design simple photonic systems and design simple optical information systems.
(S3) On successful completion of this module,  the student should be able to: 
Undertake calculations on individual components in a photonic system. 
Calculate the modulation and transfer characteristics of simple photonic systems. 
Provide an analysis of the overall system performance. 
Assess the contributions that limit perfomance of individual components and the optical system. 
Undertake calculations for simple optical information systems. Provide an assessment of the practical limiting factors in such systems. 
Provide an alternative design to satisfy different specifications.
(S4) On successful completion of this module, the student should have: Knowledge and understanding of electronic to optical conversion and the associated devices. 
Knowledge and understanding of optical to electronic conversion and the associated devices. 
An appreciation of how to manipulate light rays. 
An understanding of power transfer, modulation transfer function, system transfer function and optical data storage. 
Knowledge and understanding of the duality of light. 
An appreciation of intensity and phase related effects of light. 
An appreciation of the limits of information transfer by optical systems. 
An understanding of how information may be transferred via optical intensity and phase modulation.
"
Antennas ,(ELEC312),Optional modules,3,7.5,Second Semester,100:0,"To introduce fundamental antenna principles and concepts based on the underlying electromagnetic theory.
To gain a good understanding of antenna theory and design.
","(LO1)  The ability and understand the operation and fuctions of antennas
(LO2)  The ability to design basics antennas
(S1) On successful completion of the module, students should be able to show experience and enhancement of the following key skills:Independent learningProblem solving and theoretical design skills
(S2) On successful completion of the module the student should be able to:-Apply their theoretical knowledge to the design and evaluation of simple antenna systems.
(S3) On successful completion of the module, students should be able to:Demonstrate their ability to analyse simple antenna systems.
(S4) After successful completion of the module, the student should be abe to: Demonstrate their familiarity with fundamental antenna concepts such as near and far fields and their distribution, radiation resistance and its calculation, radiation patterns and their relationship to antenna gain as well as the relationship between gain and directivity. Demonstrate the manipulation of Maxwell&#39;s equations which underpin these concepts that are fundamental to the module.
"
Electromagnetic Compatibility ,(ELEC382),Optional modules,3,7.5,Second Semester,75:25,"The module is aimed to provide the students with advanced knowledge and skills to deal with EMC problems.
The students are expected to master the  fundamental EMC principles and concepts based on the underlying electromagnetic theory. 
To study  EMC standa rds and regulations, and be able to apply them to real world problems.  
To be able to use advanced theory too analyse EMC problems.
To be able to conduct EMC measurements and tests, and also interprete the results.
","(LO1) Ability to conduct EMC tests and analysis
(LO2) Ability to conduct EMC analysis and designs
(LO3) Knowledge and skills and solve EMC problems
(S1) On successful completion of the module, students should be able to show experience and enhancement of the folowing key skills: Independent learning Problem solving and design skills.
(S2) After successful completion of the module, the student should be able to: Demonstrate their familiarity with the various measurement techniques used to assess the electromagnetic compatibility of both hardware and systems.
(S3) On successful completion of the module, students should be able to: Demonstrate their ability to apply sound EMC analytical and design techniques when dealing with both conducted and radiated interference and times domains, and their applicability to engineering systems, is prerequisite knowledge.
(S4) On successful completion of the module, students should be able to: Demonstrate their knowledge and understanding of the relevant EU regulations governing EMC. Be capable of analysing EMC problems by applying sound electromagnetics principles to networks of current-carrying conductors whether as cable configurations or in circuits/systems involving active and passive devices.
"
Mobile Communications and Security ,(ELEC463),Optional modules,M,15,First Semester,100:0,"- To introduce the principles of mobile communications and their security mechanisms
- To provide students with tools and techniques to analyse and configure mobile networks, including cellular networks, wireless local area networks (WiFi), wireless personal area networks, and low power wide area networks.
","(LO1) Knowledge and Understanding:
On the successful completion of the module, students should be able to demonstrate knowledge and understandings of:
- The structure of mobile communications networks.
- The common physical layer techniques used in wireless communications.
- The common media access techniques used in wireless communications.
- The main security mechanisms used to protect wireless networks.
- The commercial wireless standards
(LO2) Intellectual abilities:
On successful completion of the module, students should be able to demonstrate the ability to apply their knowledge of the above topics to:
- Design and analyse mobile communications networks.
- Analyse the behaviour, and predict the performance of the communication protocols they have learned.
- Analyse the security performance of the wireless networks.
(S1) On successful completion of the module, students should be able to show experience and enhancement of the following key skills:
Independent learning, problem solving and design skills
(S2) Practical skills
On successful completion of the module, students should be able to show experience and enhancement of the following key skills:
- The ability to analyse and configure network protocols.
"
Plasma System Engineering ,(ELEC391),Optional modules,3,7.5,First Semester,100:0,"To develop an appreciation and understanding of industrial plasma discharges and associated engineering.
","(LO1) Apply knowledge in the analysis of plasma creation and sustainment, its basic physical properties, its interaction with substrates and its use to produce desired technological outcomes.
(S1) After successful completion of the module, the student should be able to: Calculate plasma characteristics, predit the energy and flux at the boundary region of material surfaces; Calculate the desposition, etch and sputter rates of substrates in different types of plasma; To design a number of simple power supply circuits relevant to technology plasma creation; To design a simple plasma system for particular technological applications.
(S2) After successful completion of the module, the student should be able to: Apply their knowledge in the analysis of plasma creation and sustainment , its basic physical properties, its interaction with substrates and its use to produce desired technological outcomes.
(S3) To demonstrate knowledge and understanding of the basic physical properties in plasmas relevant to industry and the uses for industrial plasma technology.
"
