Name,Module Code,Compulsory or Optional,Level,Credit Level,Semester,Exam Coursework Weighting,Aims,Learning Outcomes
"Literature, Slavery and Empire ",(ENGL750),Optional modules,M,15,First Semester,0:100,"The module aims to:
- introduce students to texts of both real and imaginary travel and cross-cultural encounter produced in Renaissance and eighteenth-century England. 
- add to the student&#39;s understanding of literary history, and introduce them to ways of using interdisciplinary research in cultural and social history to illuminate literary texts.
- develop the student&#39;s critical awareness of key theoretical debates about cross-cultural interaction, otherness and travel/colonial writing.
- explore questions such as the relationship between travel writing and nationalism, the influence of travel on literary genres, as well as the involvement of such textual records in the formation of England’s imperialist ambition in these periods. 
- consider the ways in which texts in the period construct concepts such as &#39;Englishness&#39; and &#39;the foreign&#39;.
- examine literary and non-literary responses to servitude and the slave trade.
","(LO1) Students will gain the ability to read, analyse, interpret and compare with competence and independence a wide variety of literary texts.
(LO2) Students will gain an advanced knowledge and systematic understanding of the political and ideological aspects of literary texts and how they can be situated within appropriate cultural and social contexts.
(LO3) Students will gain a critical appreciation of the ways in which texts can be situated within literary history, including issues of genre, influence, and creation and reception.
(LO4) Students will gain an advanced knowledge and critical awareness of current and new literary, critical and theoretical debates.
(LO5) Students will gain a comprehensive and practical understanding of techniques for accessing electronic and bibliographic sources.
(LO6) Students will gain the ability to use scholarly referencing and bibliographic conventions appropriate for advanced literary scholarship.
(LO7) Students will gain research skills enabling critical evaluation of different research methodologies and selection of appropriate methodologies.
(LO8) Students will gain research skills to deal with complex issues both systematically and creatively in order to generate new and independent research.
(S1) Students will gain a systematic knowledge and critical awareness of current debates and new insights within the field of literature and its contexts.
(S2) Students will gain advanced critical and analytical skills in relation to diverse forms of discourse.
(S3) Students will gain advanced literacy, interpersonal and communications skills, and the ability to present sustained and persuasive written and oral arguments.
(S4) Students will gain the ability to autonomously design and self-direct a research project that brings together historical and literary approaches.
(S5) Students will gain the ability to comprehensively understand and apply a variety of theoretical approaches to literature.
(S6) Students will gain the ability to handle complex information and argument in a critical, creative and self-reflective manner.
(S7) Students will gain practical research skills to retrieve information, assemble bibliographic data, and critically evaluate, sift and organize material independently.
(S8) Students will gain the ability to use IT and other relevant tools and resources to present written and oral work to a professional, scholarly standard.
(S9) Students will gain advanced skills and experience in selecting and using electronic and/or archival resources for planning and undertaking research and writing.
(S10) Students will gain organisational skills in managing time and workloads, and in meeting deadlines.
"
Reading VIctorians ,(ENGL762),Optional modules,M,15,First Semester,0:100,"Reading Victorians aims to stimulate an interest in, and knowledge of, a topic that is self-evidently key to both understanding Victorian literature, and the wider practice of Victorian studies and literary studies more generally; it aims to bring together the historical and the literary in the study of the Victorians and reading, but it also ends to contextualize the way Victorians are read today, both inside and outside the academy. A wide range of Victorian texts, plus historical work on Victorian book culture, will be included, but also there will be extensive use of evidence from contemporary reading groups, work on research into the mental health implications of reading the Victorians, plus popular contemporary conceptions of the Victorians – together, these will form the intellectual heart of the module, which is to understand the complex relationship between Victorian literature and culture and the practice of reading both in its nineteenth-century and contemporary manifestations.
","(LO1) Students will have the ability to read, analyse, interpret and compare with competence and independence a wide variety of literary and other texts
(LO2) Students will have an advanced knowledge and systematic understanding of the political and ideological aspects of literary texts and how they can be situated within appropriate cultural and social contexts
(LO3) Students will have a critical appreciation of the ways in which texts can be situated within literary history, including issues of genre, influence, and creation and reception
(LO4) Students will have an advanced knowledge and critical awareness of current and new literary, critical and theoretical debates, plus knowledge of work in other disciplines and outside the academy
(LO5) Students will have a comprehensive and practical understanding of techniques for accessing electronic and bibliographic sources
(LO6) Students will have the ability to use scholarly referencing and bibliographic conventions appropriate for advanced literary scholarship
(LO7) Students will have research skills enabling critical evaluation of different research methodologies and selection of appropriate methodologies
(LO8) Students will have research skills to deal with complex issues both systematically and creatively in order to generate new and independent research
(S1) Students will have a systematic knowledge and critical awareness of current debates and new insights within the field of literature and its contexts, including those from other disciplines and outside the academy
(S2) Students will have advanced critical and analytical skills in relation to diverse forms of discourse
(S3) Students will have advanced literacy, interpersonal and communications skills, and the ability to present sustained and persuasive written and oral arguments
(S4) Students will have the ability to autonomously design and self-direct a research project that brings together historical and contemporary approaches
(S5) Students will have the ability to comprehensively understand and apply a variety of theoretical and practical approaches to literature
(S6) Students will have the ability to handle complex information and argument in a critical, creative and self-reflective manner
(S7) Students will have practical research skills to retrieve information, assemble bibliographic data, and critically evaluate, sift and organize material independently
(S8) Students will have the ability to use IT and other relevant tools and resources to present written and oral work to a professional, scholarly standard
(S9) Students will have advanced skills and experience in selecting and using electronic and/or archival resources for planning and undertaking research and writing
(S10) Students will have organisational skills in managing time and workloads, and in meeting deadlines
"
Science Fiction And/as the Archive ,(ENGL781),Optional modules,M,15,First Semester,0:100,"This module provides students with key skills of archival research, using the University’s excellent resources in the area, as well as encouraging them to consider how “the archive” can manifest more conceptually through sf writing. Its assessments encourage the acquisition of skills in presenting information suitable for different audiences.
","(LO1) Students will be able to demonstrate advanced skills in textual analysis of a range of science fiction works with detailed attention to questions of genre, form and/or narrative structure
(LO2) Students will be able to analyse with a sophisticated conceptual grasp how science fiction texts engage with and inflect concepts such as archive, time, and their “contemporary” moment
(LO3) Students will be able to demonstrate a systematic understanding of ways in which science fiction texts are historically and culturally situated, reflecting their time and/or place of production
(LO4) Students will be able to critically engage with academic research and/or theoretical discourses, and relate these to specific science fiction texts
(LO5) Students will be able to demonstrate practical working knowledge of a specific aspect of a major archival collection, and its relevance to the field
(S1) Communication (oral, written and visual) - Academic writing (inc. referencing skills)
(S2) Critical thinking and problem solving - Critical analysis
(S3) Communication (oral, written and visual) - Presentation skills – oral
(S4) Communication (oral, written and visual) - Listening skills
(S5) Information skills - Critical reading
(S6) Research skills - All Information skills
(S7) Skills in using technology - Using common applications (work processing, databases, spreadsheets etc.)
(S8) Research skills - Awareness of /commitment to academic integrity
"
Shakespeare & Co ,(ENGL751),Optional modules,M,15,First Semester,0:100,"‘Soul of the age’ or ‘not of an age, but for all time’?  The aim of this module is to examine some of the immediate and subsequent ‘cultural contexts’ (linguistic and textual, theatrical and critical) of Shakespeare’s writings, and to develop a greater sensitivity to the play of historical and literary circumstance when unfolding them.  Its specific aims are:  to offer a series of comparative approaches to reading and interpreting Shakespeare both within and beyond his own ‘time’, and against eighteenth-century ideas of him as   the  great English poet of ‘Nature’, ‘Nation’, and ‘Genius’;  to address the plays’ sources, adaptations, and related or relevant works by other writers alongside critical attention to Shakespeare’s contemporaries – especially Christopher Marlowe and Ben Jonson – as well as to his Restoration and eighteenth-century adapters and ‘improvers’, critics and performers, such as David Garrick and Samuel Johnson;  to add to the students&#39; understanding of literary history, and also of some related aspects of cultural and social history, over the course of both the Renaissance and eighteenth-century periods; to develop the student&#39;s critical awareness of the problems and insights raised by an interdisciplinary approach to the study of literature in the contexts both of the Renaissance and of the eighteenth century.
","(LO1) Students will gain the ability to read, analyse, interpret and compare with competence and independence a wide variety of literary texts.
(LO2) Students will gain an advanced knowledge and systematic understanding of the political and ideological aspects of literary texts and how they can be situated within appropriate cultural and social contexts.
(LO3) Students will gain a critical appreciation of the ways in which texts can be situated within literary history, including issues of genre, influence, and creation and reception.
(LO4) Students will gain an advanced knowledge and critical awareness of current and new literary, critical and theoretical debates.
(LO5) Students will gain new skills fostering continued independent learning and a critical appreciation of complex issues within the broader context of the Arts and Humanities.
(S1) Students will gain a systematic knowledge and critical awareness of current debates and new insights within the field of literature and its contexts.
(S2) Students will gain advanced critical and analytical skills in relation to diverse forms of discourse.
(S3) Students will gain advanced literacy, interpersonal and communications skills, and the ability to present sustained and persuasive written and oral arguments to specialist and non-specialist audiences.
(S4) Students will gain the ability to comprehensively understand and apply a variety of theoretical approaches to literature.
(S5) Students will gain the ability to handle complex information and argument in a critical, creative and self-reflective manner.
(S6) Students will gain the ability to use IT and other relevant tools and resources to present written and oral work to a professional, scholarly standard.
(S7) Students will gain advanced skills and experience in selecting and using electronic and/or archival resources for planning and undertaking research and writing.
(S8) Students will gain organisational skills in managing time and workloads, and in meeting deadlines.
"
The Body ,(ENGL773),Optional modules,M,15,Second Semester,0:100,"This module seeks to provide students an opportunity to read and analyse different theories of the body and explore them within literary texts drawn from the modern and contemporary period. The module offers students a supportive intellectual environment in which to critique representations of the body in society, thereby contributing to greater awareness of others and difference and promoting social cohesion in turn. It embodies a holistic approach to learning that is self-aware and intellectually rigorous through focused reading, learning and discussion as well as through modes of authentic assessment. It supports the university’s wider agenda for research-connected teaching and for students to gain confidence which reflects a key hallmark of the Liverpool graduate.
","(LO1) Students will gain the ability to read, analyse, interpret and compare with competence and independence a wide variety of literary texts, more specifically the different theoretical and conceptual approaches to the study of the body.
(LO2) Students will gain an advanced knowledge and systematic understanding of the political and ideological aspects of literary texts and how they can be situated within appropriate cultural and social contexts, particularly in independent interpretations of literary representations of the body.
(LO3) Students will gain a critical appreciation of the ways in which texts can be situated within literary history, including issues of genre, influence, and creation and reception, especially in the context of representations of the body in modern and contemporary literature.
(LO4) Students will gain advanced knowledge and critical awareness of current and new literary, critical and theoretical debates within theories of the body.
(LO5) Students will gain new skills fostering continued independent learning and a critical appreciation of complex issues within the broader context of the Arts and Humanities.
(S1) Students will gain a systematic knowledge and critical awareness of current debates and new insights within the field of literature and its contexts.
(S2) Students will gain advanced critical and analytical skills in relation to diverse forms of discourse.
(S3) Students will gain advanced literacy, interpersonal and communications skills, and the ability to present sustained and persuasive written and oral arguments to specialist and non-specialist audiences.
(S4) Students will gain the ability to comprehensively understand and apply a variety of theoretical approaches to literature.
(S5) Students will gain the ability to handle complex information and argument in a critical, creative and self-reflective manner.
(S6) Students will gain the ability to use IT and other relevant tools and resources to present written and oral work to a professional, scholarly standard.
(S7) Students will gain advanced skills and experience in selecting and using electronic and/or archival resources for planning and undertaking research and writing.
(S8) Students will gain organisational skills in managing time and workloads, and in meeting deadlines.
"
The Contemporary ,(ENGL772),Optional modules,M,15,Second Semester,0:100,"The aims of this module are as follows:
-  To enable students to engage with a cross-section of literature, theory and criticism to understand the concept of ‘the contemporary’ as a scholarly discipline.
- To enable students to understand and engage with the historical and conceptual connections between ‘the contemporary’ and other periodisations such as ‘the modern’.
- To develop skills in the comparison of literary and critical/theoretical writing, and in the understanding of how to apply theoretical contexts to contemporary literary contexts.
- To develop skills in creative, cross-media approaches to coursework including the opportunity to create a podcast addressing the key ideas of the module.
- To provide students with the materials to develop a critical understanding of how ‘the contemporary’ might vary across diverse authors and writing practices.
","(LO1) Students will gain the ability to read, analyse, interpret and compare with competence and independence a wide variety of literary texts.
(LO2) Students will acquire an advanced knowledge and systematic understanding of the political and ideological aspects of literary texts and how they can be situated within appropriate cultural and social contexts.
(LO3) Students will gain a critical appreciation of the ways in which texts can be situated within literary history, including issues of genre, influence, and creation and reception.
(LO4) Students will acquire advanced knowledge and critical awareness of current and new literary, critical and theoretical debates.
(LO5) Students will gain new skills fostering continued independent learning and a critical appreciation of complex issues within the broader context of the Arts and Humanities.
(S1) Students will acquire a systematic knowledge and critical awareness of current debates and new insights within the field of literature and its contexts.
(S2) Students will gain advanced critical and analytical skills in relation to diverse forms of discourse.
(S3) Students will gain advanced literacy, interpersonal and communications skills, and the ability to present sustained and persuasive written and oral arguments to specialist and non-specialist audiences.
(S4) Students will gain the ability to comprehensively understand and apply a variety of theoretical approaches to literature.
(S5) Students will gain the ability to handle complex information and argument in a critical, creative and self-reflective manner.
(S6) Students will gain the ability to use IT and other relevant tools and resources to present written and oral work to a professional, scholarly standard.
(S7) Students will acquire advanced skills and experience in selecting and using electronic and/or archival resources for planning and undertaking research and writing.
(S8) Students will gain organisational skills in managing time and workloads, and in meeting deadlines.
"
The Modern ,(ENGL770),Optional modules,M,15,First Semester,0:100,"- Students will demonstrate an advanced understanding of the concepts of ‘the modern’ and modernity, particularly as they relate to a range of early twentieth-century literary texts.
- Students will demonstrate advanced skills in analysing those texts in relation to relevant intellectual and material contexts.
- Students will demonstrate awareness of modernism as examples of individual art works and as a global network of related individuals, venues and works.
","(LO1) Students will gain the ability to read, analyse, interpret and compare with competence and independence a wide variety of literary texts.
(LO2) Students will acquire an advanced knowledge and systematic understanding of the political and ideological aspects of literary texts and how they can be situated within appropriate cultural and social contexts.
(LO3) Students will gain a critical appreciation of the ways in which texts can be situated within literary history, including issues of genre, influence, and creation and reception.
(LO4) Students will acquire advanced knowledge and critical awareness of current and new literary, critical and theoretical debates.
(LO5) Students will gain new skills fostering continued independent learning and a critical appreciation of complex issues within the broader context of the Arts and Humanities.
(S1) Students will acquire a systematic knowledge and critical awareness of current debates and new insights within the field of literature and its contexts.
(S2) Students will gain advanced critical and analytical skills in relation to diverse forms of discourse.
(S3) Students will gain advanced literacy, interpersonal and communications skills, and the ability to present sustained and persuasive written and oral arguments to specialist and non-specialist audiences.
(S4) Students will gain the ability to comprehensively understand and apply a variety of theoretical approaches to literature.
(S5) Students will gain the ability to handle complex information and argument in a critical, creative and self-reflective manner.
(S6) Students will gain the ability to use IT and other relevant tools and resources to present written and oral work to a professional, scholarly standard.
(S7) Students will acquire advanced skills and experience in selecting and using electronic and/or archival resources for planning and undertaking research and writing.
(S8) Students will gain organisational skills in managing time and workloads, and in meeting deadlines.
"
Victorian Apocalypse ,(ENGL764),Optional modules,M,15,Second Semester,0:100,"Victorian Apocalypse aims to stimulate an interest in, and knowledge of, a topic that is found across a range of forms and genres within Victorian culture; it aims to bring together the historical and the literary in the study of the Victorians and the end of the world; it combines the religious and the secular, the technological and the spiritual, and the individual and the environmental. By reading a wide range of texts that deal either directly or indirectly with the idea of the end of the world as the Victorians knew it, students will be able to specialize in a debate that has as much contemporary resonance as it has historical significance.
","(LO1) Students will have the ability to read, analyse, interpret and compare with competence and independence a wide variety of literary and other texts
(LO2) Students will have an advanced knowledge and systematic understanding of the political and ideological aspects of literary texts and how they can be situated within appropriate cultural and social contexts
(LO3) Students will have a critical appreciation of the ways in which texts can be situated within literary history, including issues of genre, influence, and creation and reception
(LO4) Students will have an advanced knowledge and critical awareness of current and new literary, critical and theoretical debates
(LO5) Students will have a comprehensive and practical understanding of techniques for accessing electronic and bibliographic sources
(LO6) Students will have the ability to use scholarly referencing and bibliographic conventions appropriate for advanced literary scholarship
(LO7) Students will have research skills enabling critical evaluation of different research methodologies and selection of appropriate methodologies
(LO8) Students will have research skills to deal with complex issues both systematically and creatively in order to generate new and independent research
(S1) Students will have a systematic knowledge and critical awareness of current debates and new insights within the field of literature and its contexts
(S2) Students will have advanced critical and analytical skills in relation to diverse forms of discourse
(S3) Students will have advanced literacy, interpersonal and communications skills, and the ability to present sustained and persuasive written and oral arguments
(S4) Students will have the ability to autonomously design and self-direct a research project that brings together historical and literary approaches
(S5) Students will have the ability to comprehensively understand and apply a variety of theoretical approaches to literature
(S6) Students will have the ability to handle complex information and argument in a critical, creative and self-reflective manner
(S7) Students will have practical research skills to retrieve information, assemble bibliographic data, and critically evaluate, sift and organize material independently
(S8) Students will have the ability to use IT and other relevant tools and resources to present written and oral work to a professional, scholarly standard
(S9) Students will have advanced skills and experience in selecting and using electronic and/or archival resources for planning and undertaking research and writing
(S10) Students will have organisational skills in managing time and workloads, and in meeting deadlines
"
Victorian Gothic ,(ENGL761),Optional modules,M,15,Second Semester,0:100,"Victorian Gothic enables students to develop a detailed understanding of the range of Gothic writing produced in the Victorian period and its relationships to other literary forms and genres (in particular, the Victorian realist tradition). Students will be facilitated in reading Victorian Gothic texts in relation to contexts such as new technologies, emerging scientific theories, shifts in religious belief and practice, and environmental and ecological concerns. The module will also introduce current debates in Gothic criticism and examine key theoretical approaches to the genre. Students will develop awareness of critical approaches to Victorian Gothic texts and engage with existing scholarship in their own critical writing.
","(LO1) Students will gain the ability to read, analyse, interpret and compare with competence and independence a wide variety of literary texts.
(LO2) Students will gain an advanced knowledge and systematic understanding of the political and ideological aspects of literary texts and how they can be situated within appropriate cultural and social contexts.
(LO3) Students will gain a critical appreciation of the ways in which texts can be situated within literary history, including issues of genre, influence, and creation and reception.
(LO4) Students will gain an advanced knowledge and critical awareness of current and new literary, critical and theoretical debates.
(LO5) Students will gain a comprehensive and practical understanding of techniques for accessing electronic and bibliographic sources.
(LO6) Students will gain the ability to use scholarly referencing and bibliographic conventions appropriate for advanced literary scholarship.
(LO7) Students will gain research skills enabling critical evaluation of different research methodologies and selection of appropriate methodologies.
(LO8) Students will gain research skills to deal with complex issues both systematically and creatively in order to generate new and independent research.
(S1) Students will gain a systematic knowledge and critical awareness of current debates and new insights within the field of Gothic literature and its contexts.
(S2) Students will gain advanced critical and analytical skills in relation to diverse forms of discourse.
(S3) Students will gain advanced literacy, interpersonal and communications skills, and the ability to present sustained and persuasive written and oral arguments.
(S4) Students will gain the ability to autonomously design and self-direct a genre-based research project.
(S5) Students will gain the ability to comprehensively understand and apply a variety of theoretical approaches to literature.
(S6) Students will gain the ability to handle complex information and argument in a critical, creative and self-reflective manner.
(S7) Students will gain practical research skills to retrieve information, assemble bibliographic data, and critically evaluate, sift and organize material independently.
(S8) Students will gain the ability to use IT and other relevant tools and resources to present written and oral work to a professional, scholarly standard.
(S9) Students will gain advanced skills and experience in selecting and using electronic and/or archival resources for planning and undertaking research and writing.
(S10) Students will gain organisational skills in managing time and workloads, and in meeting deadlines.
"
Victorian Murder and Other Crimes ,(ENGL763),Optional modules,M,15,First Semester,0:100,"Victorian Murder and Other Crimes aims: 
-to examine the representation of murder and other serious crimes in a variety of Victorian texts
-to consider relevant contextual developments and the impact on literary genre
-to develop a comprehensive understanding of the key critical and theoretical debates in the area
-to engage with a wide range of primary texts on murder, including poetry, fiction, and non-fiction
-to meet the hallmark and attribute criteria of Curriculum 2021
","(LO1) Students will have the ability to read, analyse, interpret and compare with competence and independence a wide variety of literary and other texts
(LO2) Students will have an advanced knowledge and systematic understanding of the political and ideological aspects of literary texts and how they can be situated within appropriate cultural and social contexts
(LO3) Students will have a critical appreciation of the ways in which texts can be situated within literary history, including issues of genre, influence, and creation and reception
(LO4) Students will have an advanced knowledge and critical awareness of current and new literary, critical and theoretical debates
(LO5) Students will have a comprehensive and practical understanding of techniques for accessing electronic and bibliographic sources
(LO6) Students will have the ability to use scholarly referencing and bibliographic conventions appropriate for advanced literary scholarship
(LO7) Students will have research skills enabling critical evaluation of different research methodologies and selection of appropriate methodologies
(LO8) Students will have research skills to deal with complex issues both systematically and creatively in order to generate new and independent research
(S1) Students will have a systematic knowledge and critical awareness of current debates and new insights within the field of literature and its contexts
(S2) Students will have an advanced critical and analytical skills in relation to diverse forms of discourse
(S3) Students will have advanced literacy, interpersonal and communications skills, and the ability to present sustained and persuasive written and oral arguments
(S4) Students will have the ability to autonomously design and self-direct a research project that brings together historical and literary approaches
(S5) Students will have the ability to comprehensively understand and apply a variety of theoretical approaches to literature
(S6) Students will have the ability to handle complex information and argument in a critical, creative and self-reflective manner
(S7) Students will have practical research skills to retrieve information, assemble bibliographic data, and critically evaluate, sift and organize material independently
(S8) Students will have the ability to use IT and other relevant tools and resources to present written and oral work to a professional, scholarly standard
(S9) Students will have advanced skills and experience in selecting and using electronic and/or archival resources for planning and undertaking research and writing
(S10) Students will have organisational skills in managing time and workloads, and in meeting deadlines
"
Yore VIctorians ,(ENGL760),Optional modules,M,15,Second Semester,0:100,"Yore Victorians aims to introduce students to the ideologies and aesthetics of the Victorian medieval revival, and to the conception of key terms such as “medieval” and “gothic”. Students will consider how Victorian literature constructs, represents and misrepresents ideas of the medieval past. Students will develop an understanding of the Victorian period through study of national and international writers and designers via the collections and material culture of Liverpool, and in doing so will consider Liverpool’s local and global impact during the nineteenth century. The module further aims to broaden students’ research skills by introducing them to archives, digital resources, and art collections, and to meet the hallmark criteria of Curriculum 2021.
","(LO1) Students will have the ability to read, analyse, interpret and compare with competence and independence a wide variety of literary texts.
(LO2) Students will have an advanced knowledge and systematic understanding of the political and ideological aspects of literary texts and how they can be situated within appropriate cultural and social contexts.
(LO3) Students will have an advanced knowledge and systematic understanding of the political and ideological aspects of literary texts and how they can be situated within appropriate cultural and social contexts.
(LO4) Students will have an advanced knowledge and critical awareness of current and new literary, critical and theoretical debates.
(LO5) Students will gain new skills fostering continued independent learning and a critical appreciation of complex issues within the broader context of the Arts and Humanities.
(S1) Students will have a systematic knowledge and critical awareness of current debates and new insights within the field of literature and its contexts
(S2) Students will have advanced critical and analytical skills in relation to diverse forms of discourse
(S3) Students will have advanced literacy, interpersonal and communications skills, and the ability to present sustained and persuasive written and oral arguments to specialist and non-specialist audiences
(S4) Students will have the ability to comprehensively understand and apply a variety of theoretical approaches to literature
(S5) Students will have the ability to handle complex information and argument in a critical, creative and self-reflective manner
(S6) Students will have the ability to use IT and other relevant tools and resources to present written and oral work to a professional, scholarly standard
(S7) Students will have advanced skills and experience in selecting and using electronic and/or archival resources for planning and undertaking research and writing
(S8) Students will gain organisational skills in managing time and workloads, and in meeting deadlines
"
