Name,Module Code,Compulsory or Optional,Level,Credit Level,Semester,Exam Coursework Weighting,Aims,Learning Outcomes
Gender and Global Politics ,(POLI349),Optional modules,3,15,Second Semester,0:100,"To illustrate what feminist approaches contribute to our understanding of world politics;
To understand the implications of identity and difference in the practice of global politics;
To encourage the application of theoretical gender debates to practical political issues;
To critically engage with feminist approaches to policy making.
","(LO1) The ability to deploy gender as a category of analysis in relation to issues in global politics.
(LO2) Knowledge of literature applying feminist theory and concepts to the study of global politics.
(LO3) Ability to understand and critically analyse gendered issues and policy responses within global politics.
(LO4) Ability to synthesise and present key issues on a particular topic.
(S1) Critical thinking and reasoning
(S2) Presentation skills
(S3) Policy analysis
(S4) Enhanced research skills
"
The Puzzle of Civil War ,(POLI353),Optional modules,3,15,First Semester,0:100,"Understand major theories and empirical findings related to civil conflict research;
Demonstrate knowledge of the logic of qualitative and quantitative approaches and critically assess advantages and disadvantages of different methods of inquiry;
Understand the scope and limits of the scientific study of civil wars;
Complete a theoretically informed and method based essay that investigates a civil war.
","(LO1) Knowledge of main theories and most important literature on civil war.
(LO2) Ability to assess the different explanations of civil conflict onset, duration and outcome.
(LO3) Ability to apply the case study method, conceptualization, and case selection.
(LO4) Ability to explain civil conflict dynamics, e.g. onset, duration and outcome.
(S1) Interpreting quantitative data and qualitative evidence.
(S2) Articulate (oral and written) major theories and empirical findings related to civil war.
(S3) Developing and independently conducting a (small) research project on civil war.
(S4) Critical assessment of scholarly literature.
"
Conflict and Politics in Northern Ireland ,(POLI815),Optional modules,3,15,First Semester,0:100,"To provide students with a well-informed and up-to-date understanding of the politics and governance of Northern Ireland;
To engage students with scholarly debates about the conflict and its aftermath in Northern Ireland;
To enable students to develop their communication and critical thinking skills.
","(LO1) Understanding of the causes of the Northern Ireland conflict.
(LO2) Ability to evaluate different interpretations of the Northern Ireland conflict.
(LO3) Knowledge of the theory and practice of consociational power-sharing.
(LO4) Ability to assess the extent and implications of division in contemporary Northern Ireland politics and society.
(S1) Communication (oral, written and visual) - seminar discussions.
(S2) Communication (oral, written and visual) - academic writing including referencing skills.
(S3) Time and project management - personal organisation.
(S4) Critical thinking and problem solving - critical analysis.
(S5) Working in groups and teams - listening skills.
(S6) Information skills - information accessing: locating relevant information, identifying and evaluating information sources.
(S7) Global citizenship - relevant economic / political understanding.
"
British Foreign Policy ,(POLI511),Optional modules,M,15,Second Semester,0:100,"To equip students with an advanced understanding of British Foreign Policy;
To understand Britain’s current place in the world and its historical contexts;
To gain an advanced understanding of Britain’s relationships with the world in the 20th and into the 21st Century;
To gain an advanced understanding of the key literature relating to British Foreign Policy and the UKs role in the world;
To evaluate Britain’s relationships with the UN, G7, and NATO;
To evaluate Britain’s relationship with the European Union as the ‘awkward partner’ and Brexit.
","(LO1) Students will demonstrate an understanding of the literature on British foreign policy
(LO2) Students will explore a complex area of British foreign policy and the UK’s relations with at least one other country
(LO3) Students will discuss how British foreign policy developed over the post-war period
(LO4) Students will understand the functions of the Foreign Office and how it engages with other countries
(LO5) Students will present a judgement of the intellectual and political significance of the literature discussed in the workshops/seminars
(S1) Students will communicate complex ideas related to foreign policy in an understandable and clear manner
(S2) Students will research advanced issues pertaining to Britain and the world in the 20th and 21st Century and express their evidence-based arguments in an academic style.
(S3) Students will make use of digital archives for their research.
(S4) Students will refine their debating skills in seminars and then convey their understanding in assessed work
(S5) Students will identify and interpret evidence in the development of a critical argument
"
Global Journalism and Politics ,(COMM748),Optional modules,M,15,Second Semester,0:100,"To introduce students to ways that different social, political, and economic contexts impact on how journalism is produced and consumed.
To enable students to compare the professional practices and ideologies of journalists across different countries.
To analyse the efficacy and quality of journalism in comparative perspective.
","(LO1) Students will be able to define and critically evaluate key theories and concepts that explain the interplay between journalism and politics.
(LO2) Students will be able to understand and critically analyse the role journalists play both in the global South and in the global North.
(LO3) Students will be able to discuss the current state of media freedom and journalistic practices around the world as well as the main contextual factors that influence those practices.
(LO4) Students will be able to critically analyse different perspectives on how global audiences&#39; expectations and consumption habits shape, and are shaped by, the political information environment.
(S1) Problem solving/ critical thinking/ creativity analysing facts and situations and applying creative thinking to develop appropriate solutions.
(S2) Communication, listening and questioning respecting others, contributing to discussions, presentations.
(S3) Research management developing a research strategy, project planning and delivery, formulating questions, selecting literature, using primary/secondary/diverse sources.
(S4) Information literacy online, finding, interpreting, evaluating, managing and sharing information.
"
Media and Politics: Economy and Society B ,(COMM763),Optional modules,M,15,Second Semester,0:100,"This module aims to encourage students to develop a critical understanding of the economic underpinnings of media and, in particular, news production, and how these relate to and impact upon media texts, discourses, and public politics more generally. Students will be encouraged to develop a critical attitude towards media ownership, and processes/conventions of media production in capitalist societies. Further, they will be given opportunities to analyse the ways in which these influences manifest themselves in media texts and, by extension, in political culture and public opinion. Students will be encouraged to develop a critical and analytical understanding of various media discourses affected by neoliberal thought, populist rhetoric, and political partisanship. Students will develop a basic understanding of media effects research, in particular as regards the use of experimental designs and regression analyses.
","(LO1) Students will have familiarity with and understanding of economic theories of news production and the relationship of media and communication with a neoliberal, capitalist system.
(LO2) Students will have familiarity with and understanding of economic media production contexts and their bearing on offline and online media discourses and, by extension, political culture and public opinion.
(LO3) Students will have familiarity with and understanding of current trends and developments in media technology, business logics, and media use, and their implications for democratic politics.
(LO4) Students will have familiarity with and understanding of approaches to studying citizens’ media use and its effects on political knowledge, attitudes, and participation.
(S1) Critical thinking and problem solving - Critical analysis.
(S2) Critical thinking and problem solving - Evaluation
(S3) Communication (oral, written and visual) - Influencing skills – argumentation.
(S4) Communication (oral, written and visual) - Academic writing (including referencing skills).
(S5) Research skills - Awareness of /commitment to academic integrity.
(S6) Global citizenship - Relevant economic/political understanding.
"
Comparative Peace Processes ,(POLI133),Optional modules,M,15,Second Semester,50:50,"To develop understanding of what constitutes a peace process;
To understand the development of peace processes in selected locations;
To understand why peace processes succeed or fail.
","(LO1) Understanding of the concept of a peace processes
(LO2) Knowledge of the conceptual and empirical development of peace processes in certain locations.
(LO3) Understanding of why peace processes succeed or fail.
(S1) Ability to understand and evaluate competing academic perspectives.
(S2) Ability to produce coherent and comprehensive written material via exam and essay.
(S3) Ability to articulate ideas orally in seminars.
"
Crisis and Change in Human Geography ,(ENVS434),Optional modules,M,15,Whole Session,0:100,"The module aims to stimulate students to think critically about the dynamic relationships between power, space and cultural change in relation to specific pertinent themes linked to crisis and change. In doing so the module seeks to provide students an understanding of core geographic theory – and the module also allows students to develop knowledge of both Global North and Global South contexts for relevant debates. Following a module introduction and contextual session, the module is delivered through a series of seminars where experts lead discussions on specified topics, embodying a dialogical and interactive mode of learning. Each topic is the empirical or conceptual conduit through which the dynamics of space, power and culture can be examined.
","(LO1) To gain knowledge of a wide range of social and geographical theories relating to power, space and culture
(LO2) To understand the role of power in relation to cultural forms at a range of scales
(LO3) To be to be independent in the process of learning by choosing the essay topics and working closely with academics
(LO4) To draw on evidence to support students’ arguments
(S1) Problem solving skills
(S2) International awareness
(S3) Communication skills
"
Quantitative Methods and World Politics ,(POLI510),Optional modules,M,15,Second Semester,0:100,"To introduce students to core statistical concepts and considerations in quantitative social science;
To enable students to generate descriptive statistics from a dataset;
To familiarise students with current quantitative research in areas such as public opinion, comparative government, international relations and security studies;
To enable students to read and understand statistical analysis in journal articles and reports;
To give students experience using contemporary software for statistical analysis;
To enable students to conduct their own multiple regression analysis, testing one or more hypotheses about world politics.
","(LO1) Knowledge of core statistical concepts and considerations in quantitative social science.
(LO2) Knowledge of the functionality of contemporary statistical software and of the basics of statistical programming.
(LO3) Knowledge of current data projects in the study of world politics, as well the ability to find quantitative data about political issues.
(LO4) Knowledge of how the analysis of data contributes to debates in the study of politics and international relations and the ability to research these debates.
(LO5) Knowledge of the current quantitative evidence about key issues in world politics and the ability to evaluate this evidence.
(S1) Interpreting quantitative data.
(S2) Communicating the findings of quantitative research.
(S3) Using statistical software.
(S4) Researching a topic in the quantitative study of world politics.
(S5) Conducting independent statistical analysis of data and testing hypotheses.
"
Africa-china Relations in A Changing Global Order ,(POLI305),Optional modules,3,15,Second Semester,0:100,"Understand key historical and contemporary policy debates and issues regarding the evolution of Africa’s relations with China;
Evaluate competing traditional and critical IR theories and frameworks to analyse issues pertaining to China-Africa relations and the combined effect of China’s rise and African agency on development and security;
Identify and evaluate various forms of and factors influencing development of China-Africa relations;
Critically analyse the evolving role of China-Africa relations in global governance;
Deploy theoretical arguments and apply them to empirical case studies.
","(LO1) Evaluate the nature and forms of Africa-China relations in the context of South-South Cooperation.
(LO2) Apply their understanding of historical and contemporary policy debates and issues to the creation of policy-oriented outputs.
(LO3) Classify and apply traditional and critical IR theories to analyse issues pertaining to China-Africa relations and the combined effect of China’s rise and African agency on development and security.
(LO4) Reflect on the impact of China-Africa relations on global and contemporary issues such as development, peacekeeping, multilateralism and security.
(S1) Critical thinking and problem evaluating skills.
(S2) Communication and debate skills.
(S3) Produce and disseminate policy-oriented outputs.
(S4) Interpret evidence to advance a critical argument.
"
International Intervention ,(POLI321),Optional modules,3,15,Second Semester,0:100,"Students will gain a foundational understanding of the law, theory, and practice of international intervention, international peace and security;
Students will develop the ability to analyse critically the gap between the laws and the practice of international interventions;
Students will explore the way how intervention practices have changed over time and how norms surrounding interventions have shifted;
Students will debate problems and challenges that face states intervening in third-states including issues of sovereignty, and the UN Charter articles on non-intervention and non-use of force.
","(LO1) Demonstrate foundational knowledge of the law, politics, and practice of international intervention.
(LO2) Relate the role and framework of international institutions such as the UN to the practice and laws surrounding international intervention.
(LO3) Identify problems and challenges that face the international community of states regarding the practice of (unregulated) intervention in third-states.
(LO4) Critically reflect on the challenges and consequences that emerge from interventions that alter the practice and understanding of state sovereignty.
(S1) Enhanced research skills.
(S2) Enhanced skills of communication, negotiation and debating.
(S3) Ability to communicate complex ideas both written and orally.
"
Identity in Contemporary International Politics ,(POLI332),Optional modules,3,15,Second Semester,0:100,"To analyse the political significance of identity in international politics;
To examine the interrelationship between national identity, territory, sovereignty and democracy in terms of ideological foundations and in the context of international relations;
To draw implications for the construction of stable political communities in conditions of cultural diversity.
","(LO1) By the end of the course students will be familiar with the concepts of identity - national, political and ethnic.
(LO2) Students will gain the understanding of the main debates within the citizenship studies and minority rights.
(LO3) Students will be confident with transnational politics, diasporas and how they are reflected in international politics.
(LO4) Students will be able to accompany theoretical concepts and discussions by examples and appropriate case studies.
(LO5) Students will be familiar with the emergence of the nation-state and ethnic exclusion
(LO6) Students will be able to analyse issues and controversies surrounding this most interdisciplinary and contested area of political science - identity and its effects on international politics.
(S1) Team (group) working respecting others, co-operating, negotiating / persuading, awareness of interdependence with others
(S2) Problem solving/ critical thinking/ creativity analysing facts and situations and applying creative thinking to develop appropriate solutions.
(S3) Information literacy online, finding, interpreting, evaluating, managing and sharing information
(S4) Self-management readiness to accept responsibility (i.e. leadership), flexibility, resilience, self-starting, initiative, integrity, willingness to take risks, appropriate assertiveness, time management, readiness to improve own performance based on feedback/reflective learning
"
