Name,Module Code,Compulsory or Optional,Level,Credit Level,Semester,Exam Coursework Weighting,Aims,Learning Outcomes
Artificial Intelligence and Communication B ,(COMM718),Optional modules,M,15,Second Semester,0:100,"To provide insight into the way Artificial Intelligence is influencing our communication practices
To introduce students with analytic means to navigate the complexity of communication in the AI era
To explore the changes brought about by AI through the introduction of digital media as well as human-computer interactions
To encourage students to reflect on the impact that AI is having on their communication processes
To provide students with the means to assess risks and opportunities introduced by the use of AI in the communication environment
","(LO1) Students will demonstrate knowledge about core notions to investigate the relations between AI and communication.
(LO2) Students will analyse data privacy issues in view of algorithm transparency norms.
(LO3) Students will critically analyse cases of (mis)information diffusion.
(LO4) Students will evaluate risks and opportunities that the use of AI tools create in daily communication practices.
(S1) Problem solving and critical thinking
(S2) Ethical awareness
(S3) Digital Communication skills
(S4) Application of discourse analysis tools
"
Big Data and Society D: Algorithms and Platforms ,(COMM754),Optional modules,M,15,Second Semester,0:100,"This module aims to develop students’ critical understanding of the role of algorithms in online communication and in the political economy of platforms. It aims for students to learn about the algorithms that influence the development of online social systems, and also to critically examine the real-world consequences of algorithmic choices and the ways in which the design of platforms affect the world. The course emphasises a hands-on approach to studying algorithms in practice, so it aims to develop students’ programming skills to implement and explore their effects. A final aim is to develop a critical and theoretical approach to understanding the political and economic consequences of platforms.
","(LO1) Students will learn about important algorithms with implications for how we understand online communication.
(LO2) Students will explore the challenges of algorithmic decision-making, and some of its real-world implications.
(LO3) Students will develop a good understanding of the political and economic role of online platform companies.
(LO4) Students will learn about the legal frameworks underpinning the Internet, and issues in the regulation of online speech.
(S1) Students will develop their skills in building an argument, selecting appropriate sources, and academic writing.
(S2) Students will develop a critical and theoretical approach to understanding the political and economic consequences of platforms.
"
Branding Strategy and Communication ,(COMM521),Optional modules,M,15,Second Semester,0:100,"•	Provide students with fundamental knowledge of theories and key concepts in strategic communication underlying branding strategy formulation and implementation.  
•	Introduce students to the different contexts and areas of the application of branding.  
•	Teach students how to define a brand and its strategy, translating it into a communication strategy. 
•	Offer students the opportunity to develop analytical skills for brand strategy analysis.
","(LO1) Students will have an advanced understanding of the main theories and concepts underlying branding management and communication.
(LO2) Students will acquire familiarity with a wide range of contexts and applications of branding communication.
(LO3) Students will have an advanced critical knowledge of key issues and debates relating to the societal and ethical implications of branding practices.
(LO4) Students will be able to analyse branding communication strategies.
(S1) Business and customer awareness, including basic understanding of the key drivers for branding success.
(S2) Communication skills, like listening and questioning whilst respecting others, contributing to discussions, communicating in a foreign language, influencing and presentation of viewpoints during seminars.
(S3) Problem solving, critical thinking and creativity analysing brands.
(S4) Commercial and customer awareness.
"
Business Ethics ,(ULMS878),Optional modules,M,15,Second Semester,50:50,"To provide students with knowledge and understanding of business ethics and ethical issues in contemporary business;
To place business ethics in the context of everyday practice to enable students to understand, apply and manage from an ethical perspective.
","(LO1) To have developed knowledge and understanding of business ethics;
(LO2) To be able to critically evaluate business ethics theories and their relevance for contemporary business;
(LO3) To be able to analyse the key tools for understanding and practising ethics in business;
(LO4) To be able to appraise the business and personal case for business ethics.
(S1) Problem solving skills. Developed through identifying, formulating and solving organisational ethical issues.
(S2) Organisational skills. Developed through focus on research in current ethical practice in a variety of organisational contexts.
(S3) Communication skills. Developed through academic and business written communication.
(S4) International awareness. Developed through a specific component of group and individually based learning.
(S5) Ethical awareness. Developed through exercise and evaluate practical judgments in decision making concerning a variety of ethical issues.
(S6) Adaptability. Developed through cognitive skills of critical thinking, analysis and synthesis.
(S7) Teamwork. Developed through group based learning / activities.
(S8) Lifelong learning skills. Developed through group and individually based learning.
"
Data VIsualisation ,(COMM740),Optional modules,M,15,Second Semester,0:100,"At the end of the module, students will have a good understanding of different types of data and how to visualise them effectively.  As part of this, they will build on their coding skills and knowledge of plotting libraries, which will help them in other areas of their studies.  The module will also prepare them for future positions in research and industry, where data science and coding skills are in growing demand, especially data visualisation.  The module will be taught and assessed to reflect an emphasis on gaining practical coding skills, underpinned by theoretical understanding.
","(LO1) Identify different types of data and relationships between data
(LO2) Select methods to visualise data which reflect the characteristics of the data and the intended audience
(LO3) Use plotting libraries to create informative visualisations of data
(LO4) Use interactivity, animations and custom methods to create innovative and insightful visualisations
(S1) Numeracy/computational skills - Problem solving
(S2) Numeracy/computational skills - Confidence/competence in measuring and using numbers
(S3) Critical thinking and problem solving - Creative thinking
(S4) Skills in using technology - Information accessing
"
Digital Media Audiences ,(COMM739),Optional modules,M,15,Second Semester,0:100,"This module will examine digital media from the audience’s perspective. It will consider contemporary debates on the changing audience’s practices and the attention economy. Students will be introduced to the notions of the audience as a user and as a producer of media in the digital age. The module will focus on digital news audiences as well as the audience of entertainment platforms (like Netflix and Spotify). Different audience research methods like tracking data, surveys and focus groups will also be discussed.
This module is based on 2h weekly workshops, which will provide a mix of lectures and in-class activities, such as group activities, case studies, group discussions and hands-on social media analytics. The rationale behind the workshop model is to give more flexibility for lecturers to adapt each day of class to the content to be covered. It is anticipated that some weeks will require more time for theory-based lecturing and discussion, while others will be more focused on developing practical and analytical skills, therefore requiring more time to be dedicated to in-class activities.
","(LO1) Students will gain a deep understanding of the ways in which digital media shape and influence audiences
(LO2) Students will be able to critically evaluate theories and empirical research about audiences in the digital age
(LO3) Students will gain understanding on the main trends in digital audience economics
(LO4) Students will gain understanding on the main trends in digital audience economics
Students will demonstrate knowledge about the most prominent methods to examine digital media audiences in the industry and in academia
(S1) Students will gain skills in critically analysing theories and empirical studies of digital media audiences
(S2) Students will gain skills in understanding analytics and methods used to examine digital media audiences
(S3) Students will gain presentation skills
(S4) Students will gain skills in producing advanced written material in the form of essays
"
Global Journalism and Politics ,(COMM748),Optional modules,M,15,Second Semester,0:100,"To introduce students to ways that different social, political, and economic contexts impact on how journalism is produced and consumed.
To enable students to compare the professional practices and ideologies of journalists across different countries.
To analyse the efficacy and quality of journalism in comparative perspective.
","(LO1) Students will be able to define and critically evaluate key theories and concepts that explain the interplay between journalism and politics.
(LO2) Students will be able to understand and critically analyse the role journalists play both in the global South and in the global North.
(LO3) Students will be able to discuss the current state of media freedom and journalistic practices around the world as well as the main contextual factors that influence those practices.
(LO4) Students will be able to critically analyse different perspectives on how global audiences&#39; expectations and consumption habits shape, and are shaped by, the political information environment.
(S1) Problem solving/ critical thinking/ creativity analysing facts and situations and applying creative thinking to develop appropriate solutions.
(S2) Communication, listening and questioning respecting others, contributing to discussions, presentations.
(S3) Research management developing a research strategy, project planning and delivery, formulating questions, selecting literature, using primary/secondary/diverse sources.
(S4) Information literacy online, finding, interpreting, evaluating, managing and sharing information.
"
Marketing Communications ,(ULMS521),Optional modules,M,15,Second Semester,0:100,"To introduce the basic constructs of marketing communications and the promotional mix;
To understand and critically evaluate the advantages and disadvantages of various forms of marketing communications;
To examine the ways in which the various elements of the promotional mix can be integrated, and evaluate the various theories of communication and Integrated Marketing Communications (IMC);
To evaluate different perspectives relating to both the production and consumption of marketing communications activities;
To critically examine the IMC planning process;
To review the key theoretical and conceptual issues in different sub-areas of IMC and marketing communications.
","(LO1) To gain an understanding of the nature and scope of marketing communications activities and decisions;
(LO2) To review the key theoretical and conceptual issues in different sub-areas of IMC and marketing communications;
(LO3) To gain an understanding of the strategic role of marketing communications;
(LO4) To gain an understanding of cognitive and affective responses to music in advertising;
(LO5) To gain an understanding of the potential range of IMC activities and current trends in IMC;
(LO6) To gain an understanding of new interactive/social media;
(LO7) To gain an understanding of the theoretical perspectives around IMC and theories of communication;
(LO8) To gain an understanding of the marketing research processes through which marketing communications activities are evaluated;
(LO9) To gain an understanding of the academic debates that surround the production and consumption of advertising and marketing communications.
(S1) Problem solving skills
(S2) Adaptability
(S3) Commercial awareness
(S4) Organisational skills
(S5) Communication skills
(S6) International awareness
(S7) Ethical awareness
(S8) Leadership
"
Media and Politics: Economy and Society B ,(COMM763),Optional modules,M,15,Second Semester,0:100,"This module aims to encourage students to develop a critical understanding of the economic underpinnings of media and, in particular, news production, and how these relate to and impact upon media texts, discourses, and public politics more generally. Students will be encouraged to develop a critical attitude towards media ownership, and processes/conventions of media production in capitalist societies. Further, they will be given opportunities to analyse the ways in which these influences manifest themselves in media texts and, by extension, in political culture and public opinion. Students will be encouraged to develop a critical and analytical understanding of various media discourses affected by neoliberal thought, populist rhetoric, and political partisanship. Students will develop a basic understanding of media effects research, in particular as regards the use of experimental designs and regression analyses.
","(LO1) Students will have familiarity with and understanding of economic theories of news production and the relationship of media and communication with a neoliberal, capitalist system.
(LO2) Students will have familiarity with and understanding of economic media production contexts and their bearing on offline and online media discourses and, by extension, political culture and public opinion.
(LO3) Students will have familiarity with and understanding of current trends and developments in media technology, business logics, and media use, and their implications for democratic politics.
(LO4) Students will have familiarity with and understanding of approaches to studying citizens’ media use and its effects on political knowledge, attitudes, and participation.
(S1) Critical thinking and problem solving - Critical analysis.
(S2) Critical thinking and problem solving - Evaluation
(S3) Communication (oral, written and visual) - Influencing skills – argumentation.
(S4) Communication (oral, written and visual) - Academic writing (including referencing skills).
(S5) Research skills - Awareness of /commitment to academic integrity.
(S6) Global citizenship - Relevant economic/political understanding.
"
Media Practices and Everyday Life B ,(COMM759),Optional modules,M,15,Second Semester,0:100,"To examine key theories and debates relating to the impact of media cultures and practices on everyday life in the contemporary world
To develop a critical understanding of theoretical approaches to media as forms of everyday practice
To develop a reflexive understanding of the role of digital media practices in contemporary social and cultural life
","(LO1) Students will acquire advanced knowledge and understanding of key theories and debates relating to the impact of media cultures and practices on everyday life in the contemporary world
(LO2) Students will be able to critically analyse theoretical approaches to media as forms of everyday practice
(S1) Problem solving/ critical thinking/ creativity analysing facts and situations and applying creative thinking to develop appropriate solutions
(S2) Communication, listening and questioning respecting others, contributing to discussions, communicating in a foreign language (if applicable), influencing
(S3) Information literacy online, finding, interpreting, evaluating, managing and sharing information
(S4) Application of literacy, ability to produce clear, structured written work and oral literacy - including listening and questioning
"
Redefining Television ,(COMM750),Optional modules,M,15,Second Semester,0:100,"1.	To provide students with an understanding of the nature, role and function of television as a medium in the 21st century.
2.	To give students the opportunity to engage in debates about what constitutes television in a rapidly changing technological climate.
3.	To provide students with knowledge about television, VOD streaming and online platforms in a global context.
4.	To develop students’ critical and theoretical capabilities by analysing television texts through intersecting issues including genre, identity politics, promotional culture and the role of the industry.
","(LO1) Students will gain an understanding of the role, function and form of television in the 21st century, changes in the industry and relationships to the politics of representation facilitated by VOD.
(LO2) Students will gain an ability to critique television texts and their forms in terms of genre, history, identity politics and industrial perspectives.
(LO3) Students will gain an ability to both deconstruct, and write, theoretically reflective pieces about TV and their own viewing practices.
(LO4) Students will gain an understanding of algorithmic viewing and marketing.
(S1) Researching and locating materials through the effective use of library and information services, bibliographies and electronic sources of knowledge and information.
(S2) Critical evaluation of academic and TV texts.
(S3) Academic writing.
(S4) Creative thinking and writing techniques.
(S5) Time management and project planning.
"
Screen Industries B ,(COMM746),Optional modules,M,15,Second Semester,0:100,"To provide students with an understanding of the organizational and operational logic of screen industries in the 21st century
To examine debates and ideas about the role and nature of screen industries as they operate in a converged and global media environment
To investigate working and other professional practices in screen industries and the cultures that produce and cultivate them
To understand the political, economic, social, cultural and other contexts that shape the environment within which screen industries operate
","(LO1) Demonstrate an understanding of the distinct organizational and operational logic that characterizes film, television and video game industries in the 21st century
(LO2) Demonstrate an ability to engage critically with debates about the nature of screen industries in the increasingly converged and global media environment within which they operate and evolve
(LO3) Demonstrate a critical awareness of working and other professional practices in screen industries and the cultures that produce and cultivate them
(LO4) Demonstrate an ability to interrogate how political, economic, social, cultural and other contexts shape the environment within which screen industries operate
(S1) Researching and locating materials through the effective use of library and information services, bibliographies and electronic sources of knowledge and information
(S2) Academic writing
(S3) Creative thinking and writing techniques
(S4) Time management and project planning
"
Strategic Organisation ,(ULMS871),Optional modules,M,15,Second Semester,70:30,"The aim of the module is to develop knowledge and understanding of multi-level processes involved in the conduct and performance of formal organisations and their constituent groups and individuals. Participants will become familiar with leading-edge theory about organisation and management and how such processes relate to strategy, organisational environment and performance. The module will serve as an intellectual platform to proceed to further modules of study.
","(LO1) Ability to explain why organisation is a strategic act integral to performance in and of organisations.
(LO2) Ability to elaborate on the theoretical and practical linkages between organisation and factors of the environment, corporate strategy and performance.
(LO3) Ability to describe and evaluate critically, classic and contemporary theories about organisational and managerial effectiveness.
(LO4) Ability to identify processual and structural dynamics in and around formal organisations that shape organisational form, conduct and performance in contemporary environments.
(LO5) Ability to diagnose organisational situations and appreciate alternative choices and approaches for managing people and processes in and around organisations.
(S1) Problem solving. Case studies are used to develop skills in problem solving.
(S2) Commercial awareness. Developed through group work, class discussion, peer learning, case studies.
(S3) Empirical research skills. Developed through preparation of the group portfolio.
(S4) Ethical awareness. Developed through working with case studies.
(S5) Organisational skills. Developed through preparation of the group portfolio.
(S6) Critical thinking. Developed through group work, class discussion, peer learning, case studies.
(S7) Leadership. Developed through preparation of the group portfolio.
(S8) IT skills. Developed through preparation of the group portfolio.
"
"Visual Cultures: Institutions, Exhibitions, Interventions ",(COMM761),Optional modules,M,15,Second Semester,0:100,"This module aims to:
Develop and enhance students’ ability to read, discuss and write critically about cultural institutions and their historical and contemporary practices.
Provide students with an introduction to the main theories, concepts and debates on cultural institutions and artistic practices from different theoretical perspectives and disciplines, including philosophy, anthropology, cultural studies, museums studies, and visual culture.
Offer students insights into the work of a key area of the creative industries associated with issues of heritage, memory, visual art and culture.
Equip students with tools of critical cultural analysis to evaluate media practices, technologies and institutions.
","(LO1) Students will gain the capacity to identify what makes objects meaningful in private and public collections
(LO2) Students will gain the ability to discuss relevant theories, debates and key concepts in the analysis of cultural institutions and artistic practices
(LO3) Students will gain  a critical awareness of the role and value of cultural institutions
(LO4) Students will gain the ability to discuss the impact of digital technologies and new media in cultural institutions and artistic practices
(S1) The ability to analyse theories and concepts and apply knowledge
(S2) Oral literacy and presentation skills
(S3) Applying creative thinking to develop appropriate solutions for the creation, preservation and valorisation of cultural institutions and artistic practices
(S4) Consider ethical and social responsibility in the creation, preservation and valorisation of culture
"
