Name,Module Code,Compulsory or Optional,Level,Credit Level,Semester,Exam Coursework Weighting,Aims,Learning Outcomes
The International Politics of the Middle East ,(POLI130),Optional modules,M,15,First Semester,0:100,"To provide in-depth analysis of the international politics of the Middle East, focusing primarily on identity and security issues;
The role of external forces in shaping the development of region’s politics;
Challenging the prevailing arguments about the Middle East, its culture and compatibility with democracy;
Integrating political science and theories of international relations in Middle Eastern Studies.
","(LO1) Awareness of the ways in which security issues at local, national, regional and international levels interrelate with each other.
(LO2) Ability to assess the contending interpretations of reasons for conflict and instability in the Middle East region.
(LO3) A critical understanding of the prospects for regional cooperation and the building of security communities.
(LO4) Ability to compare attempts to change regimes through mass action and reform from above
(S1) Research skills - All Information skills
(S2) Information skills - Evaluation
(S3) Critical thinking and problem solving - Evaluation
(S4) Communication (oral and written) - Influencing skills - argumentation
(S5) Communication (oral and written) - Communicating for audience
"
Argumentation in Media and Strategic Communication ,(COMM520),Optional modules,M,15,Second Semester,0:100,"The module aims at providing students with:
•	advanced knowledge of argumentation and rhetorical theories for the study of strategic communication. 
•	theory-driven analytical methods for the critical examination of arguments manifested in different genres of strategic communication.
•	critical understanding of issues of persuasion and public trust in strategic communication.
","(LO1) Students will acquire advanced knowledge of argumentation and rhetorical theories for the study of strategic communication
(LO2) Students will acquire advanced theory-driven analytical methods for the critical examination of arguments manifested in different genres of strategic communication
(LO3) Students will develop critical understanding of issues of persuasion and public trust in strategic communication
(S1) Use of relevant theories and concepts for the critical analysis of argumentation and persuasion processes in organisational and media discourse, including ability to distinguish facts, opinions and arguments
(S2) Critical thinking for managing controversial decision-making problems
(S3) Ability to offer strategic advice to organisations on communication issues and initiatives
"
Artificial Intelligence and Communication B ,(COMM718),Optional modules,M,15,Second Semester,0:100,"To provide insight into the way Artificial Intelligence is influencing our communication practices
To introduce students with analytic means to navigate the complexity of communication in the AI era
To explore the changes brought about by AI through the introduction of digital media as well as human-computer interactions
To encourage students to reflect on the impact that AI is having on their communication processes
To provide students with the means to assess risks and opportunities introduced by the use of AI in the communication environment
","(LO1) Students will demonstrate knowledge about core notions to investigate the relations between AI and communication.
(LO2) Students will analyse data privacy issues in view of algorithm transparency norms.
(LO3) Students will critically analyse cases of (mis)information diffusion.
(LO4) Students will evaluate risks and opportunities that the use of AI tools create in daily communication practices.
(S1) Problem solving and critical thinking
(S2) Ethical awareness
(S3) Digital Communication skills
(S4) Application of discourse analysis tools
"
Big Data and Society D: Algorithms and Platforms ,(COMM754),Optional modules,M,15,Second Semester,0:100,"This module aims to develop students’ critical understanding of the role of algorithms in online communication and in the political economy of platforms. It aims for students to learn about the algorithms that influence the development of online social systems, and also to critically examine the real-world consequences of algorithmic choices and the ways in which the design of platforms affect the world. The course emphasises a hands-on approach to studying algorithms in practice, so it aims to develop students’ programming skills to implement and explore their effects. A final aim is to develop a critical and theoretical approach to understanding the political and economic consequences of platforms.
","(LO1) Students will learn about important algorithms with implications for how we understand online communication.
(LO2) Students will explore the challenges of algorithmic decision-making, and some of its real-world implications.
(LO3) Students will develop a good understanding of the political and economic role of online platform companies.
(LO4) Students will learn about the legal frameworks underpinning the Internet, and issues in the regulation of online speech.
(S1) Students will develop their skills in building an argument, selecting appropriate sources, and academic writing.
(S2) Students will develop a critical and theoretical approach to understanding the political and economic consequences of platforms.
"
Branding Strategy and Communication ,(COMM521),Optional modules,M,15,Second Semester,0:100,"•	Provide students with fundamental knowledge of theories and key concepts in strategic communication underlying branding strategy formulation and implementation.  
•	Introduce students to the different contexts and areas of the application of branding.  
•	Teach students how to define a brand and its strategy, translating it into a communication strategy. 
•	Offer students the opportunity to develop analytical skills for brand strategy analysis.
","(LO1) Students will have an advanced understanding of the main theories and concepts underlying branding management and communication.
(LO2) Students will acquire familiarity with a wide range of contexts and applications of branding communication.
(LO3) Students will have an advanced critical knowledge of key issues and debates relating to the societal and ethical implications of branding practices.
(LO4) Students will be able to analyse branding communication strategies.
(S1) Business and customer awareness, including basic understanding of the key drivers for branding success.
(S2) Communication skills, like listening and questioning whilst respecting others, contributing to discussions, communicating in a foreign language, influencing and presentation of viewpoints during seminars.
(S3) Problem solving, critical thinking and creativity analysing brands.
(S4) Commercial and customer awareness.
"
Data VIsualisation ,(COMM740),Optional modules,M,15,Second Semester,0:100,"At the end of the module, students will have a good understanding of different types of data and how to visualise them effectively.  As part of this, they will build on their coding skills and knowledge of plotting libraries, which will help them in other areas of their studies.  The module will also prepare them for future positions in research and industry, where data science and coding skills are in growing demand, especially data visualisation.  The module will be taught and assessed to reflect an emphasis on gaining practical coding skills, underpinned by theoretical understanding.
","(LO1) Identify different types of data and relationships between data
(LO2) Select methods to visualise data which reflect the characteristics of the data and the intended audience
(LO3) Use plotting libraries to create informative visualisations of data
(LO4) Use interactivity, animations and custom methods to create innovative and insightful visualisations
(S1) Numeracy/computational skills - Problem solving
(S2) Numeracy/computational skills - Confidence/competence in measuring and using numbers
(S3) Critical thinking and problem solving - Creative thinking
(S4) Skills in using technology - Information accessing
"
Digital Media Audiences ,(COMM739),Optional modules,M,15,Second Semester,0:100,"This module will examine digital media from the audience’s perspective. It will consider contemporary debates on the changing audience’s practices and the attention economy. Students will be introduced to the notions of the audience as a user and as a producer of media in the digital age. The module will focus on digital news audiences as well as the audience of entertainment platforms (like Netflix and Spotify). Different audience research methods like tracking data, surveys and focus groups will also be discussed.
This module is based on 2h weekly workshops, which will provide a mix of lectures and in-class activities, such as group activities, case studies, group discussions and hands-on social media analytics. The rationale behind the workshop model is to give more flexibility for lecturers to adapt each day of class to the content to be covered. It is anticipated that some weeks will require more time for theory-based lecturing and discussion, while others will be more focused on developing practical and analytical skills, therefore requiring more time to be dedicated to in-class activities.
","(LO1) Students will gain a deep understanding of the ways in which digital media shape and influence audiences
(LO2) Students will be able to critically evaluate theories and empirical research about audiences in the digital age
(LO3) Students will gain understanding on the main trends in digital audience economics
(LO4) Students will gain understanding on the main trends in digital audience economics
Students will demonstrate knowledge about the most prominent methods to examine digital media audiences in the industry and in academia
(S1) Students will gain skills in critically analysing theories and empirical studies of digital media audiences
(S2) Students will gain skills in understanding analytics and methods used to examine digital media audiences
(S3) Students will gain presentation skills
(S4) Students will gain skills in producing advanced written material in the form of essays
"
Global Journalism and Politics ,(COMM748),Optional modules,M,15,Second Semester,0:100,"To introduce students to ways that different social, political, and economic contexts impact on how journalism is produced and consumed.
To enable students to compare the professional practices and ideologies of journalists across different countries.
To analyse the efficacy and quality of journalism in comparative perspective.
","(LO1) Students will be able to define and critically evaluate key theories and concepts that explain the interplay between journalism and politics.
(LO2) Students will be able to understand and critically analyse the role journalists play both in the global South and in the global North.
(LO3) Students will be able to discuss the current state of media freedom and journalistic practices around the world as well as the main contextual factors that influence those practices.
(LO4) Students will be able to critically analyse different perspectives on how global audiences&#39; expectations and consumption habits shape, and are shaped by, the political information environment.
(S1) Problem solving/ critical thinking/ creativity analysing facts and situations and applying creative thinking to develop appropriate solutions.
(S2) Communication, listening and questioning respecting others, contributing to discussions, presentations.
(S3) Research management developing a research strategy, project planning and delivery, formulating questions, selecting literature, using primary/secondary/diverse sources.
(S4) Information literacy online, finding, interpreting, evaluating, managing and sharing information.
"
Media Practices and Everyday Life B ,(COMM759),Optional modules,M,15,Second Semester,0:100,"To examine key theories and debates relating to the impact of media cultures and practices on everyday life in the contemporary world
To develop a critical understanding of theoretical approaches to media as forms of everyday practice
To develop a reflexive understanding of the role of digital media practices in contemporary social and cultural life
","(LO1) Students will acquire advanced knowledge and understanding of key theories and debates relating to the impact of media cultures and practices on everyday life in the contemporary world
(LO2) Students will be able to critically analyse theoretical approaches to media as forms of everyday practice
(S1) Problem solving/ critical thinking/ creativity analysing facts and situations and applying creative thinking to develop appropriate solutions
(S2) Communication, listening and questioning respecting others, contributing to discussions, communicating in a foreign language (if applicable), influencing
(S3) Information literacy online, finding, interpreting, evaluating, managing and sharing information
(S4) Application of literacy, ability to produce clear, structured written work and oral literacy - including listening and questioning
"
Redefining Television ,(COMM750),Optional modules,M,15,Second Semester,0:100,"1.	To provide students with an understanding of the nature, role and function of television as a medium in the 21st century.
2.	To give students the opportunity to engage in debates about what constitutes television in a rapidly changing technological climate.
3.	To provide students with knowledge about television, VOD streaming and online platforms in a global context.
4.	To develop students’ critical and theoretical capabilities by analysing television texts through intersecting issues including genre, identity politics, promotional culture and the role of the industry.
","(LO1) Students will gain an understanding of the role, function and form of television in the 21st century, changes in the industry and relationships to the politics of representation facilitated by VOD.
(LO2) Students will gain an ability to critique television texts and their forms in terms of genre, history, identity politics and industrial perspectives.
(LO3) Students will gain an ability to both deconstruct, and write, theoretically reflective pieces about TV and their own viewing practices.
(LO4) Students will gain an understanding of algorithmic viewing and marketing.
(S1) Researching and locating materials through the effective use of library and information services, bibliographies and electronic sources of knowledge and information.
(S2) Critical evaluation of academic and TV texts.
(S3) Academic writing.
(S4) Creative thinking and writing techniques.
(S5) Time management and project planning.
"
Screen Industries B ,(COMM746),Optional modules,M,15,Second Semester,0:100,"To provide students with an understanding of the organizational and operational logic of screen industries in the 21st century
To examine debates and ideas about the role and nature of screen industries as they operate in a converged and global media environment
To investigate working and other professional practices in screen industries and the cultures that produce and cultivate them
To understand the political, economic, social, cultural and other contexts that shape the environment within which screen industries operate
","(LO1) Demonstrate an understanding of the distinct organizational and operational logic that characterizes film, television and video game industries in the 21st century
(LO2) Demonstrate an ability to engage critically with debates about the nature of screen industries in the increasingly converged and global media environment within which they operate and evolve
(LO3) Demonstrate a critical awareness of working and other professional practices in screen industries and the cultures that produce and cultivate them
(LO4) Demonstrate an ability to interrogate how political, economic, social, cultural and other contexts shape the environment within which screen industries operate
(S1) Researching and locating materials through the effective use of library and information services, bibliographies and electronic sources of knowledge and information
(S2) Academic writing
(S3) Creative thinking and writing techniques
(S4) Time management and project planning
"
"Visual Cultures: Institutions, Exhibitions, Interventions ",(COMM761),Optional modules,M,15,Second Semester,0:100,"This module aims to:
Develop and enhance students’ ability to read, discuss and write critically about cultural institutions and their historical and contemporary practices.
Provide students with an introduction to the main theories, concepts and debates on cultural institutions and artistic practices from different theoretical perspectives and disciplines, including philosophy, anthropology, cultural studies, museums studies, and visual culture.
Offer students insights into the work of a key area of the creative industries associated with issues of heritage, memory, visual art and culture.
Equip students with tools of critical cultural analysis to evaluate media practices, technologies and institutions.
","(LO1) Students will gain the capacity to identify what makes objects meaningful in private and public collections
(LO2) Students will gain the ability to discuss relevant theories, debates and key concepts in the analysis of cultural institutions and artistic practices
(LO3) Students will gain  a critical awareness of the role and value of cultural institutions
(LO4) Students will gain the ability to discuss the impact of digital technologies and new media in cultural institutions and artistic practices
(S1) The ability to analyse theories and concepts and apply knowledge
(S2) Oral literacy and presentation skills
(S3) Applying creative thinking to develop appropriate solutions for the creation, preservation and valorisation of cultural institutions and artistic practices
(S4) Consider ethical and social responsibility in the creation, preservation and valorisation of culture
"
Comparative Peace Processes ,(POLI133),Optional modules,M,15,Second Semester,50:50,"To develop understanding of what constitutes a peace process;
To understand the development of peace processes in selected locations;
To understand why peace processes succeed or fail.
","(LO1) Understanding of the concept of a peace processes
(LO2) Knowledge of the conceptual and empirical development of peace processes in certain locations.
(LO3) Understanding of why peace processes succeed or fail.
(S1) Ability to understand and evaluate competing academic perspectives.
(S2) Ability to produce coherent and comprehensive written material via exam and essay.
(S3) Ability to articulate ideas orally in seminars.
"
The International System ,(POLI135),Optional modules,M,15,Second Semester,0:100,"To equip students with the necessary empirical knowledge and analytical tools to study international relations at an advanced level;
To explore the relationship between theory, history and contemporary developments in the international sphere.
","(LO1) By the end of the module, students will: Possess a comprehensive base of empirical knowledge with respect to the politics of the international system;
(LO2) Have developed understanding of the key debates in the field of international relations.
(S1) Communication (oral, written and visual) - Presentation skills – oral
(S2) Communication (oral, written and visual) - Influencing skills – argumentation
"
