Name,Module Code,Compulsory or Optional,Level,Credit Level,Semester,Exam Coursework Weighting,Aims,Learning Outcomes
Issues in Egyptian Settlement Archaeology ,(ALGY676),Optional modules,M,15,First Semester,0:100,"This module is designed to promote key skills in the collection, analysis and interpretation of primary material (archaeological and textual) relevant to a reconstruction of the nature and organisation of settlement in ancient Egypt; 
It will use detailed case-studies to encourage students to develop their ability to formulate and present independent argument using this archaeological and textual material as data;
It will further encourage the presentation of such argument and analysis in a coherent format as might be appropriate for publication.
","(LO1) An understanding of the primary material (archaeological and textual) relevant to a reconstruction of the nature and organisation of settlement in ancient Egypt.
(LO2) An understanding of theoretical approaches which have been applied in the study of settlement archaeology in Egypt.
(LO3) The ability to formulate and present independent argument using this archaeological and textual material as data.
(LO4) The ability to present this argument and analysis in a format as might be suitable for academic publication.
(S1) Communication (oral, written and visual) - presentation skills – oral
(S2) Communication (oral, written and visual) - presentation skills - written
(S3) Critical thinking and problem solving - critical analysis
(S4) Communication (oral, written and visual) - academic writing (including referencing skills)
(S5) Critical thinking and problem solving - evaluation
"
Regionalism in Archaic Greek World ,(ALGY689),Optional modules,M,15,First Semester,0:100,"Introduction to key themes in the archaeology of Archaic Greece; Regional case study of one area of the Archaic Greek world, examining a range of key issues including state formation, identity, religion, inter-state warfare, and cultural interaction; Introduce principal forms of Greek art and architecture of the Geometric and Archaic periods, with their stylistic development and social context, and local varients thereof within the case study region. 
","(LO1) Outline the broad chronological, geographical and historical framework of the Archaic Greek world (and associated regions)
(LO2) Identify the principal forms of material culture that archaeologists utilise to understand the Archaic Greek world
(LO3) Discuss key concepts such as state formation, identity, and acculturation and outline the processes of societal interaction and social change that underlay the changing material record
(S1) Communication (oral, written and visual) - Presentation skills – oral
(S2) Communication (oral, written and visual) - Presentation skills - written
(S3) Communication (oral, written and visual) - Academic writing (inc. referencing skills)
(S4) Critical thinking and problem solving - Critical analysis
(S5) Working in groups and teams - Listening skills
(S6) Information skills - Critical reading
"
British School At Athens ,(CLAH898),Optional modules,M,30,Second Semester,0:100,"To develop knowledge and understanding of an aspect of Greek antiquity by studying a postgraduate course at the British School of Athens;
To undertake training in practical skills relevant to study within the discipline of Classics and Ancient History utilizing expertise, resources and facilities at the British School of Athens;
To pursue knowledge, training and research within an international advanced research environment.
","(LO1) To possess specialist knowledge and understanding of an aspect of Greek antiquity
(LO2) To identify skills relevant for the field of study in Classics and Ancient History and utilize them to pursue research
(LO3) To utilize resources and take advantage of opportunities to network and receive expert feedback on work while operating in an international advanced research environment
(S1) Critical thinking: advanced evaluation and reasoning in the analysis and deployment of data and specialist scholarship to develop logical and sophisticated arguments
(S2) Communication: adopting appropriate strategies and language for the presentation of complex ideas in verbal and written forms for different audiences and purposes
(S3) Research: the identification of sources and resources, the collection and manipulation of data, and the presentation of results, with the aid of information and communications technologies; plus practical skills relevant to the analysis of ancient material
(S4) Independence: self-direction and autonomy in the conception, implementation, pursuit and completion of tasks at a professional level
"
British School At Rome ,(CLAH899),Optional modules,M,30,Second Semester,0:100,"To develop knowledge and understanding of an aspect of Roman antiquity by studying a postgraduate course at the British School of Rome;
To undertake training in practical skills relevant to study within the discipline of Classics and Ancient History utilizing expertise, resources and facilities at the British School of Rome;
To pursue knowledge, training and research within an international advanced research environment.
","(LO1) To possess specialist knowledge and understanding of an aspect of Roman antiquity
(LO2) To identify skills relevant for the field of study in Classics and Ancient History and utilize them to pursue research
(LO3) To utilize resources and take advantage of opportunities to network and receive expert feedback on work while operating in an international advanced research environment
(S1) Critical thinking: advanced evaluation and reasoning in the analysis and deployment of data and specialist scholarship to develop logical and sophisticated arguments
(S2) Communication: adopting appropriate strategies and language for the presentation of complex ideas in verbal and written forms for different audiences and purposes
(S3) Research: the identification of sources and resources, the collection and manipulation of data, and the presentation of results, with the aid of information and communications technologies; plus practical skills relevant to the analysis of ancient material
(S4) Independence: self-direction and autonomy in the conception, implementation, pursuit and completion of tasks at a professional level
"
Roman Frontier Systems: From the Late Republic to the End of the Fourth Century Ad ,(ALGY698),Optional modules,M,15,First Semester,0:100,"This module will not only explore frontiers as manifestations at the highwater mark of Roman imperial history but as a vehicle for assessing the cultural evolution of frontier societies. As the frontiers of Britain are already provided for with modules on Hadrian’s Wall in the School&#39;s portfolio of modules, the emphasis of the module will be on frontiers of the rivers Rhine and Danube as well as those of the Near East (especially that in the province of Arabia) as well as in North Africa and the Eastern Desert region of Egypt.
","(LO1) On successful completion of this module, students will have gained an appreciation of the range of scope and high quality of the archaeological evidence for the frontiers of the Roman empire. This will bring out the different devices and systems that evolved in response to particular problems in particular sectors of the frontiers.
(LO2) Students will have enhanced their understanding of the history of the Roman provinces as well as imperial policy decision making through exploring how frontiers systems were built and evolved over time.
(LO3) Students will have acquired an appreciation of some of the ways that frontiers and zones of cultural interaction might be variously interpreted.
(LO4) Students will have developed transferable skills in terms of presentational skills by means of class presentations and follow-up discussions.
(S1) Communiucation skills
(S2) Team (group) working respecting others, co-operating, negotiating / persuading, awareness of interdependence with others
(S3) Positive attitude/ self-confidence A &#39;can-do&#39; approach, a readiness to take part and contribute; openness to new ideas and the drive to make these happen
"
Artefacts and Analysis ,(ALGY737),Optional modules,M,15,Second Semester,0:100,"This module will provide the theoretical framework and practical instruction in the scientific investigation and interrogation of archaeological artefacts. Students will also gain a working knowledge of the main analytical techniques used in the analysis of archaeological material and how to chose appropriate techniques to address specific types of question; 
Basic introductory instruction will be given in the main types of optical microscopy, scanning electron microscopy and in chemical analysis of artefacts; 
A central theme of the module is that, while the scientific study of archaeological artefacts can be used to address cultural and historical questions, that study has to be approached from within a firm archaeological context. Furthermore, the data generated by that study need then to be interpreted within the appropriate cultural framework, with as broad an understanding as possible;
Artefacts from the Departmental study collections and Museum will be studied during the practical sessions and a practical project studying a variety of artefact types resulting in a detailed written report forms part of the final assessment.
","(LO1) Students who take this module should gain an understanding of the analytical techniques used to investigate archaeological artefacts.
(LO2) Students will gain some practical experience of the analysis of archaeological materials and a basic grasp of the skills set required to undertake this work.
(LO3) Students will understand the practical problems of sampling archaeological objects and their analysis, and the necessity of a fully contextualised interpretation.
(S1) Sampling, sample preparation, analytical and data analysis skills
"
Latin Ia ,(CLAH641),Optional modules,M,15,First Semester,100:0,"To introduce Latin to students who have not necessarily studied a foreign language in depth before;
With the help of standard terms for classifying and analysing the elements of the language&#39;s fabric, the module shows how words in Latin interact with each other (&#39;Grammar&#39;) and how they change their shapes (cf. English, &#39;I eat, he eat s&#39; ) as part of this process (&#39;morphology&#39;), forming phrases and building into sentences;
The module builds on the step by step addition to knowledge of grammar and uses practice sentences and passages, aimed at developing the student&#39;s ability to translate Latin of increasing literary and linguistic sophistication;
Students are expected to memorise Latin words and build their vocabulary. The module also aims to begin the process of learning about Roman history and culture via engagement with concepts and words in the original language.
","(LO1) Students who take this module will be able to use traditional grammar to analyse sentences in English and Latin, and to read and translate short passages of Latin prose.
(LO2) Transferable Skills.This module is designed to foster the following transferable skills, not all of which are directly tested in the assessment: Knowledge: Recall morphological sets and grammatical rules; Recall vocabulary; Understanding: Be able to use morphology and rules to translate sentences and passages accurately; Be aware of un-English word order principles; Be aware of un-English pronoun usage; Be aware of un-English language sound; Be aware of different sociological frames for some lexical items; Be able to use principle translation strategies (top-down bottom-up; information sequencing; Need-to-know; Phrase-building; Be aware of different learning methods.
(LO3) Students who take this module will be trained in the use of:Grammatical terminology and analysis; Use and formation of nouns (5 declensions);Use and formation of verbs (4 conjugations and sum esse); Use and formation of adjectives (decelension 1/2 and 3); Transitive and intransitive sentences; Apposition;Use of prepositions; Temporal clauses with ubi/postquam; Formation and use of participles; Verbs in the passive; Indirect speech construction; Use of volo, nolo, possum + infinitive.
(S1) Grammatical skill (recall and application of morphology and syntax)
(S2) Awareness of English grammar
(S3) Translation skills; awareness of translation strategies and appropriateness of style
"
Latin IIa ,(CLAH643),Optional modules,M,15,First Semester,70:30,"This module builds on the skills and knowledge acquired through CLAH641 and CLAH642 or equivalent to cover further elements of Latin Grammar, phonology and morphology and their terminologies; The analysis of further compound sentence structure, translation of sentences from and into Latin, short passages from Latin and preparation of sections of continuous reading material.
","(LO1) Students who take this module will be able to use traditional grammar to analyse complex sentences in English and Latin, and to read and translate short passages of Latin prose. They will become more aware of the differences in structure between two languages. They will be able to translate prepared material of some length, both in writing and orally.
(LO2) Students will begin to build a knowledge base of representative genres of Roman literature (Augustan verse)
(LO3) This module is designed to fister the following transferable skills: Knowledge:recall morphological sets, grammatical rules, and vocabularyUnderstanding: be able to to use morphology and rules to translate sentences and passages accurately.Be aware of un-English word order principles. Be aware of un-English pronoun usage.Be aware of un-English soundBe aware of different sociological frames for some lexical itemsBe able to use principle translation strategies (top down-bottom up; information sequencing; need-to-know; phrase building; prediction; chunking)Be aware of different learning methods
(LO4) Students who take this module will revise basic forms and constructions and further be trained in the use of: Subjunctive in indirect speechGerundsGerundivesImpersonal verbsScansion of hexameters Word accentuation
(S1) Grammatical skill (recall and application of morphology and syntax)
(S2) Awareness of English Grammar
(S3) Translation skills; awareness of translation strategies and appropriateness of style
"
Latin IIIa ,(CLAH645),Optional modules,M,15,First Semester,60:40,"The module seeks to consolidate the syllabus of Latin grammar, phonology and morphology covered in CLAH401-CLAH404 (or in equivalent study) with the addition of some new elements not covered before. It involves the study of a selection from Pliny&#39;s Letters, one of the outstanding examples of ancient epistolography.
","(LO1) Students will improve their ability to analyse sentences by the use of traditional grammar.
(LO2) Students will begin to be able to translate unseen passages of Latin.
(LO3) Students will begin to be able to translate the set letters of Pliny.
(S1) Critical thinking and problem solving - critical analysis
(S2) Translation skills: awareness of translation strategies and appropriateness of style.
(S3) Grammatical skill (recall and application of morphology and syntax)
(S4) Research skills - all information skills
(S5) Communication (oral, written and visual) - academic writing (including referencing skills)
"
Latin IVa ,(CLAH663),Optional modules,M,15,First Semester,60:40,"This module consolidates knowledge of grammar and syntax from CLAH405 and CLAH406 (or equivalent level of study elsewhere) and seeks:
To enhance comprehension, competence and confidence in reading Latin at an advanced level;
To strengthen and extend knowledge of the shape and structure of Latin by reading ancient texts;
To enable students to develop their understanding through independent use of lexicons, grammar books, and commentaries;
To enable students to conduct independent research using Latin texts. It involves not only the translation of passages from and into Latin, but also the study of a book of late Republican or Augustan Latin literature to be determined in each year.
","(LO1) Students who take this module will improve their ability to use traditional grammar to analyse sentences.
(LO2) Students will improve their ability to translate unseen passages of Latin.
(LO3) Students will improve their ability to read and translate a work of late Republican or Augustan Latin literature.
(LO4) Students will begin to be able to place literary texts in their social and literary background and recognise characteristic features of their linguistic style.
(S1) Critical thinking and problem solving - Critical analysis
(S2) Translation skills: awareness of translation strategies and appropriateness of style
(S3) Grammatical skill (recall and application of morphology and syntax)
(S4) Research skills - All Information skills
(S5) Communication (oral, written and visual) - Academic writing (including referencing skills)
"
Ancient Greek Language Ia ,(CLAH651),Optional modules,M,15,First Semester,70:30,"To give students the knowledge, comeptence and confidence to start reading written documents and literature from ancient Greece in their original language, working with the coursebook and unadapted (&#39;real&#39;) texts;
To introduce the shape and structure of ancient Greek words and sentences, taking students through the alphabet, articles (&#39;the&#39;, a&#39;), cases, nouns, adjectives, adverbs, prepositions, pronouns, verb forms and uses, and the present tense in active and middle voices;
To familiarize students with appropriate terminology, methods, techniques and resources for language learning;
To prepare students for research with texts written in ancient Greek, and to make them better equipped for the study of ancient Greek literature, society and culture. 
","(LO1) To identify basic features in the shape and structure of ancient Greek language and to develop a strong command of encountered vocabulary.
(LO2) To understand and translate sentences and passages of ancient Greek from the coursebook and &#39;real&#39; texts.
(LO3) To use appropriate terminology, methods, techniques and resources to study ancient Greek (and other foreign languages) successfully.
(LO4) To be familiar with some classical Greek concepts and idioms in the original language, and so gain insights into ancient Greek literature, society and culture.
(S1) Language skills: Identifying components in a sentence and how they relate to one another, and knowing how to translate them
(S2) Critical thinking and problem solving - Critical analysis
(S3) Communication (oral, written and visual) - Presentation skills – oral
(S4) Working in groups and teams: Problem solving
"
Ancient Greek Language IIa ,(CLAH653),Optional modules,M,15,First Semester,70:30,"To improve student knowledge, confidence and competence in reading written documents and literature from ancient Greece in the original language, working with the coursebook and un-adapted (&#39;real&#39;) texts; 
To expand understanding of the shape and structure of ancient Greek words and sentences, guiding students through the passive voice, optative mood, relative pronouns, -mi verbs, new types of adjectives, comparative and superlative adverbs, the genitive absolute, indirect speech and conditional sentences; 
To consolidate students&#39; ability to use appropriate terminology, methods, techniques and resources for language learning, including the Greek-English lexicon; 
To prepare students for research with texts written in ancient Greek, and to better equip them for the study of ancient Greek literature, society and culture.
","(LO1) To identify more complex features in the shape and structure of ancient Greek language, including compound sentences, and to develop a strong command of vocabulary.
(LO2) To understand and translate sentences and passages of ancient Greek from the coursebook and ancient texts.
(LO3) To use appropriate terminology, methods, techniques and resources for language learning, including the Greek-English lexicon.
(LO4) To be familiar with short passages from selected ancient texts and start to become aware of language choice from the perspective of author, genre, structure, purpose and socio-historical context.
(S1) Language skills: identifying components in a sentence and how they relate to one another, and knowing how to translate them
(S2) Critical thinking and problem solving - critical analysis
(S3) Communication (oral, written and visual) - presentation skills – oral
(S4) Working in groups - problem solving
"
