Name,Module Code,Compulsory or Optional,Level,Credit Level,Semester,Exam Coursework Weighting,Aims,Learning Outcomes
"Researching Urban Communities in the Near East, 5000-500 B.c ",(ALGY646),Optional modules,M,15,Second Semester,0:100,"The nature and development of urban communities are issues central to an understanding of modern day life. Throughout the module it is intended that students will examine concepts of urbanism in an advanced fashion. Students will also engage in critical evaluation of research strategies and analytical approaches that allow us to appreciate the development and nature of early urban communities in the Near East through the archaeological and textual record. By 3000 BC the Near East had witnessed the appearance of the world&#39;s first cities and states.  This module investigates concepts and analytical methods suited to the analysis of these early cities on the basis of archaeological evidence.
In particular, this module aims to go beyond the traditional archaeological focus on external catalysts for initial urbanisation and look instead at the relations that constitute cities and how these might be both reflected in and shaped by the forms, layouts, and structures of urban settlements. This aim requires students to grasp core concepts regarding the spatial organisation of cities;
To appreciate the problems and potential of both the available archaeological and textual data; 
To develop a critical analytical sense of how primary archaeological examples might be analysed in order to form arguments regarding the nature, form and development of cities in the ancient Near East; 
To learn to utilise key tools, especially software, designed to facilitate the spatial analysis of archaeological site plans.
","(LO1) Students successfully completing the module will achieve an understanding of key research issues in Near Eastern archaeology and studies of urbanism.
(LO2) Students  successfully completing the module will have engaged with relevant primary source data.
(LO3) Students successfully completing the module will themselves have conducted research relevant to these issues on a smallscale.
(LO4) Students successfully completing the module will have gained a basic critical understanding of tools and methods relevant to the study of urban forms and structures in the ancient Near East.
(S1) Numeracy/computational skills - Problem solving
(S2) Communication (oral, written and visual) - Presentation skills – oral
(S3) Communication (oral, written and visual) - Presentation skills - written
(S4) Critical thinking and problem solving - Problem identification
(S5) Critical thinking and problem solving - Critical analysis
(S6) Communication (oral, written and visual) - Academic writing (inc. referencing skills)
(S7) Skills in using technology - Using common applications (work processing, databases, spreadsheets etc.)
(S8) Research skills - All Information skills
"
Issues in Egyptian Settlement Archaeology ,(ALGY676),Optional modules,M,15,First Semester,0:100,"This module is designed to promote key skills in the collection, analysis and interpretation of primary material (archaeological and textual) relevant to a reconstruction of the nature and organisation of settlement in ancient Egypt; 
It will use detailed case-studies to encourage students to develop their ability to formulate and present independent argument using this archaeological and textual material as data;
It will further encourage the presentation of such argument and analysis in a coherent format as might be appropriate for publication.
","(LO1) An understanding of the primary material (archaeological and textual) relevant to a reconstruction of the nature and organisation of settlement in ancient Egypt.
(LO2) An understanding of theoretical approaches which have been applied in the study of settlement archaeology in Egypt.
(LO3) The ability to formulate and present independent argument using this archaeological and textual material as data.
(LO4) The ability to present this argument and analysis in a format as might be suitable for academic publication.
(S1) Communication (oral, written and visual) - presentation skills – oral
(S2) Communication (oral, written and visual) - presentation skills - written
(S3) Critical thinking and problem solving - critical analysis
(S4) Communication (oral, written and visual) - academic writing (including referencing skills)
(S5) Critical thinking and problem solving - evaluation
"
Economies and Exchange in the Ancient Near East ,(ALGY688),Optional modules,M,15,Second Semester,0:100,"To introduce students to key issues, methods and evidence essential to the conducting archaeological and historical research on production and trade in the Ancient Near East;
To introduce students to the possibilities and problems of combining the evidence from ancient texts and archaeological materials to produce interpretations of developments in the past. 
","(LO1) Students successfully completing the module will have developed a critical appreciation of key debates regarding the nature of economic activity in the Ancient Near
(LO2) Students successfully completing the module will gain significant experience in absorbing, synthesising, and using unfamiliar archaeological and historical evidence for the purposes of investigating questions of general historical and cultural significance.
(LO3) Students successfully completing the modue will be introduced to core methods used to investigate production and trade by means of both archaeological and textual evidence (e.g. faunal and archaeobotanical analysis; analysis of seals and sealings; analysis of ancient book-keeping and other administrative practices; provenancing of artefacts and raw materials). Particular attention will be given to the critical and effective interpretation of the results of these methods.
(LO4) Students successfully completing the module will further develop their ability to construct and express effective verbal and written argument.
(S1) Improving own learning/performance - Reflective practice
(S2) Communication (oral, written and visual) - Listening skills
(S3) Communication (oral, written and visual) - Academic writing (including referencing skills)
(S4) Communication (oral, written and visual) - Presentation skills – oral
(S5) Time and project management - Project planning
(S6) Critical thinking and problem solving - Critical analysis
(S7) Research skills - All Information skills
"
Roman Frontier Systems: From the Late Republic to the End of the Fourth Century Ad ,(ALGY698),Optional modules,M,15,First Semester,0:100,"This module will not only explore frontiers as manifestations at the highwater mark of Roman imperial history but as a vehicle for assessing the cultural evolution of frontier societies. As the frontiers of Britain are already provided for with modules on Hadrian’s Wall in the School&#39;s portfolio of modules, the emphasis of the module will be on frontiers of the rivers Rhine and Danube as well as those of the Near East (especially that in the province of Arabia) as well as in North Africa and the Eastern Desert region of Egypt.
","(LO1) On successful completion of this module, students will have gained an appreciation of the range of scope and high quality of the archaeological evidence for the frontiers of the Roman empire. This will bring out the different devices and systems that evolved in response to particular problems in particular sectors of the frontiers.
(LO2) Students will have enhanced their understanding of the history of the Roman provinces as well as imperial policy decision making through exploring how frontiers systems were built and evolved over time.
(LO3) Students will have acquired an appreciation of some of the ways that frontiers and zones of cultural interaction might be variously interpreted.
(LO4) Students will have developed transferable skills in terms of presentational skills by means of class presentations and follow-up discussions.
(S1) Communiucation skills
(S2) Team (group) working respecting others, co-operating, negotiating / persuading, awareness of interdependence with others
(S3) Positive attitude/ self-confidence A &#39;can-do&#39; approach, a readiness to take part and contribute; openness to new ideas and the drive to make these happen
"
Deciphering Symbols: Approaches to An Understanding of the Earliest Symbolic Behaviour ,(ALGY761),Optional modules,M,15,Second Semester,0:100,"This module seeks to provide students with an understanding of the role of symbolism in definitions of modern humans; 
This module aims to provide students with an understanding of a diversity of specialist approaches to the recognition and interpretation of symbolism; 
This module aims to provide students with a critical appreciation of the strengths and weakness of symbolic interpretations of the earliest &#39;symbolic artefacts&#39;.
","(LO1) Students will gain an understanding of the importance of symbolic behaviour to a definition of modern human behaviour
(LO2) Students will gain a critical appreciation of competing approaches to, and definitions of artistic and symbolic behaviour
(LO3) Students will gain a critical appreciation of different models for the origins of symbolic behaviour in hominins
(LO4) Students will gain a critical appreciation of methods for the recording and analysis of the archaeological evidence of symbolic behaviour
(LO5) Students will learn to integrate specific bodies of archaeological evidence into sociological and anthropological models of early hominin  life
(LO6) Students will learn to critically appreciate the material and technological complexities in producing early parietal art images
(LO7) Students will critically assess the interpretation of a form of symbolic material culture as a case study
(S1) Communication (oral, written and visual) - Academic writing (inc. referencing skills)
(S2) Communication (oral, written and visual) - Presentation skills – oral
(S3) Communication (oral, written and visual) - Influencing skills – argumentation
(S4) Information skills - Critical reading
(S5) Working in groups and teams - Time management
"
Human Osteology ,(ALGY762),Optional modules,M,15,Second Semester,0:100,"To provide students taking this module with a general background in human osteology of bioarchaeological material with reference to the reconstruction of the human skeleton. Students will be introduced to the laboratory techniques and debates currently surrounding the analysis of human remains from archaeological sites.
","(LO1) Students will learn how to identify the individual bones of adult and juvenile skeletons and will learn how to determine age and sex and other aspects of human remains analysis in archaeology. This will be achieved through establishing a background in the technique from hands-on handling classes and by introductory lectures where relevant.
(LO2) Students will understand the contribution made by human osteology to a subject of their choice
(S1) Communication (oral, written and visual) - presentation skills - written
(S2) Research skills - all information skills
(S3) Research skills - ethical awareness
(S4) Communication (oral, written and visual) - report writing
"
Bronze Age and Iron Age Britain ,(ALGY786),Optional modules,M,15,Second Semester,0:100,"To provide an advanced understanding of later prehistoric studies;
To provide an opportunity to practice a critical method in approaching prehistoric material.
","(LO1) Students will be able to demonstrate an advanced knowledge of the primary archaeological evidence, and an understanding of the different types of social organisation that characterise the Bronze Age and Iron Age in Britain.
(LO2) Demonstrate critical study skills, prepare original material for seminar sessions, and lead both seminar discussions and tutorial sessions with confidence.
(LO3) Students will be able to present their own arguments in seminars and essays, supported by relevant case studies and original analyses, and show a critical awareness of how these work to develop current debates in the field.
(S1) Critical thinking and problem solving - Critical analysis
(S2) Communication (oral, written and visual) - Academic writing (including referencing skills)
"
Introduction to Quaternary Micropalaeontology ,(ENVS542),Optional modules,M,15,Second Semester,0:100,"This module seeks to provide a deep and comprehensive understanding on methods and techniques used in micropalaeontology that will enable students to have an insight in a research field that is relevant for environmental sciences as well as geosciences, including biostratigraphy, palaeoclimatology, palaeoecology and palaeoceanography.
","(LO1) Have an understanding at research level of biological proxies that are used to qualitatively and quantitatively reconstruct Quaternary environments 
(LO2)  Be able to identify at a species level marine and terrestrial key microfossils
(LO3)  Understand principles of uniformitarianism and palaeoecology
(LO4) Understand and apply principles of qualitative reconstructions of past conditions
(LO5) Understand and apply principles of quantitativereconstructions of past conditions
(LO6) Appreciate limitations of the biological proxies and the statistical analysis of their relationships with environmental conditions
(S1) Numeracy
(S2) research skills
(S3) laboratory procedures
(S4) Communication skills
(S5) Teamwork
(S6) Problem solving skills
(S7) IT skills
(S8) Organisational skills
"
Artefacts and Analysis ,(ALGY737),Optional modules,M,15,Second Semester,0:100,"This module will provide the theoretical framework and practical instruction in the scientific investigation and interrogation of archaeological artefacts. Students will also gain a working knowledge of the main analytical techniques used in the analysis of archaeological material and how to chose appropriate techniques to address specific types of question; 
Basic introductory instruction will be given in the main types of optical microscopy, scanning electron microscopy and in chemical analysis of artefacts; 
A central theme of the module is that, while the scientific study of archaeological artefacts can be used to address cultural and historical questions, that study has to be approached from within a firm archaeological context. Furthermore, the data generated by that study need then to be interpreted within the appropriate cultural framework, with as broad an understanding as possible;
Artefacts from the Departmental study collections and Museum will be studied during the practical sessions and a practical project studying a variety of artefact types resulting in a detailed written report forms part of the final assessment.
","(LO1) Students who take this module should gain an understanding of the analytical techniques used to investigate archaeological artefacts.
(LO2) Students will gain some practical experience of the analysis of archaeological materials and a basic grasp of the skills set required to undertake this work.
(LO3) Students will understand the practical problems of sampling archaeological objects and their analysis, and the necessity of a fully contextualised interpretation.
(S1) Sampling, sample preparation, analytical and data analysis skills
"
"Pyrotechnology: Theory, Evidence and Experiment ",(ALGY740),Optional modules,M,15,First Semester,0:100,"To enable students to explore the role of pyrotechnology in human development, what pyrotechnology is, and how its many facets interrelate with contemporary social and technological systems;
To introduce students to some of the theoretical frameworks and ideas surrounding the harnessing of heat by humankind to modify and enhance the material world around them;
To consider how scientific methods can be used to understand pyrotechnological processes, to learn how these processes work and how they may have been understood in the past;
To gain basic practical experience/understanding of key pyrotechnologies and have the opportunity, through project work, to investigate questions about pyrotechnology through research in the library, laboratory and the field.
","(LO1) Students will gain an understanding of the nature of pyrotechnology and its importance to human development and of the main theoretical arguments about the interpretation of the current body of evidence.
(LO2) Students will gain a practical grounding in the skills required to identify, analyse and interpret pyrotechnological remains.
(S1) Communication, listening and questioning, respecting others, contributing to discussions
(S2) Global perspectives demonstrate international perspectives as professionals/citizens; locate, discuss, analyse, evaluate information from international sources; consider issues from a variety of cultural perspectives, consider ethical and social responsibility issues in international settings; value diversity of language and culture
(S3) Information literacy online, finding, interpreting, evaluating, managing and sharing information
(S4) Literacy application of literacy, ability to produce clear, structured written work and oral literacy - including listening and questioning
(S5) Numeracy (application of) manipulation of numbers, general mathematical awareness and its application in practical contexts (e.g. measuring, weighing, estimating and applying formulae)
(S6) Problem solving/ critical thinking/ creativity analysing facts and situations and applying creative thinking to develop appropriate solutions.
(S7) Research management developing a research strategy, project planning and delivery, risk management, formulating questions, selecting literature, using primary/secondary/diverse sources, collecting &amp;amp; using data, applying research methods, applying ethics
(S8) Self-management readiness to accept responsibility (i.e. leadership), flexibility, resilience, self-starting, initiative, integrity, willingness to take risks, appropriate assertiveness, time management, readiness to improve own performance based on feedback/reflective learning
"
