Name,Module Code,Compulsory or Optional,Level,Credit Level,Semester,Exam Coursework Weighting,Aims,Learning Outcomes
Emerging Infections and Pandemics ,(LIFE751),Optional modules,M,15,First Semester,0:100,"To develop core skills in critically evaluating issues associated with emerging infectious disease and pandemics using written reports generated from appraising student-led discussion workshops and verbal communication, which are transferable and key for employability.
To enhance ability to appraise the host contribution and response to interventions together with factors that can be exploited for the development of both diagnostic and control strategies
","(LO1) To critically evaluate the history of both emerging animal and human diseases with major societal impact and interrogate the inter-species associations of infectious diseases
(LO2) Demonstrate a comprehensive understanding of the origins and causalities of emerging pandemics with the underlying biology
(LO3) To recognise and discuss the direct health consequences and societal impacts of a pandemic as well as the indirect effectors compromising the livestock and the foodchain as a whole.
(LO4) Demonstrate a systematic understanding of individual pathogens causing emerging pandemics with their specific characteristics defining their gravity of the disease.
(LO5) Critically evaluate the precautionary measures needed to curtail or to minimise the damaging effects from emergence of a new pandemic.
(S1) Deal with complex issues both systematically and creatively, and communicate their conclusions clearly to audiences
(S2) Develop transferable skills; exercising initiative; independent-learning ability; digital fluency
"
Frontiers in Cancer Research and Treatment ,(LIFE724),Optional modules,M,15,Second Semester,0:100,"This module aims to allow students to: develop the knowledge and understanding of the fundamentals of cancer biology and the current challenges in both diagnosis and treatment of cancer; gain an understanding of different treatment modalities used against cancer including chemotherapy, radiotherapy, targeted therapies and immunotherapy along with their advantages and disadvantages; understand the mechanisms of cancer resistance to treatment; understand the role of cancer biomarkers in patient stratification for optimal treatment strategies as well as the challenges in diagnosis of cancer and critically appraise scientific literature and seminars in the cancer field and to analyse and interpret tumour tissue samples.
","(LO1) To assess and critique the current topics of research in cancer
(LO2) To identify unmet screening, diagnostic and therapeutic needs in cancer.
(LO3) To analyse and interpret research areas focussing on the fundamental mechanisms of cancer growth and resistance to therapies
(LO4) To appraise state of the art technologies used in cancer research and interpret results
(S1) Problem solving
(S2) Presentation of scientific data
(S3) Critical assessment of scientific data
"
Geographic Information Science ,(ENVS609),Optional modules,M,15,First Semester,0:100,"The module aims to develop an understanding of  how digital representations of the real world can be created within a GIS and why GIS is useful in the social and environmental sciences. It will introduce students to the fundamentals of GIS and enable students to gain familiarity with the unique properties of geographic data and providing real-world valuable insights. Students will also develop skills in the use various GIS software , create digital representations of the world and understand their constraints within a framework of GI Science
develop: (i) a theoretical knowledge of GIS and spatial analytical methods, and; (ii) a practical ability to apply GIS in the handling and analysis of spatial data in a context of planning and social sciences.
To gain familiarity with the unique properties of geographic data including spatial autocorrelation and modifiable areal units;
Appreciate that there are uncertainties in the creation of geographic representations;
Develop skills in the basic use of GIS to create digital representations and understand their constraints within a framework of GIScience
","(LO1) Gain a sound understanding of the function, concepts  and features of a Geographic Information System
(LO2) Understand those constraints and considerations that are required when implementing a GIS to build geographic representations
(LO3) Develop practical skills in the application of a GIS to those data types often associated with a student&#39;s disciplinary area
(S1) Numeracy, GIS ans spatial modelling skills
(S2) Problem solving skills
(S3) IT skills
"
Immunology ,(LIFE728),Optional modules,M,15,Second Semester,0:100,"To develop principal skills in presenting immunological interactions and responses using graphics, posters and verbal communication that are transferable and key for employability.
To aid critical evaluation of current topics, problems and developments in immunological research through advanced scholarship
To evaluate methodologies and develop critiques of approaches used for interrogating the host immune response and integrating functions and evasion mechanisms of pathogens
","(LO1) To  evaluate critically  the current concepts of host immunity and defence against viral, bacterial and parasite infections
(LO2) Demonstrate  a comprehensive understanding of innate and adaptive immune responses and their interactions
(LO3) Critically evaluate  methodologies for the study of key effector immune cells in host immune tissues, their migration and functions
(LO4) Demonstrate a systematic understanding of immune function knowledge, and a critical awareness of the mucosal immune system relevant to the gastrointestinal and respiratory tracts and selected exemplar pathogens
(LO5) Demonstrate critical awareness of current problems from immunological threats posed by infectious diseases and the potential of vaccines
(S1) Deal with complex issues both systematically and creatively,  and communicate their conclusions clearly to audiences
(S2) Develop transferable skills; exercising initiative; independent-learning ability; digital fluency
"
Synthetic Biology and Biotechnology ,(LIFE756),Optional modules,M,15,Second Semester,0:100,"The module aims to provide students with an in-depth knowledge of the grand challenges in biotechnological applications and the primary design principles of synthetic biology. The module also aims to teach tools and strategies being developed and applied in the rapidly expanding field of synthetic biology and train students in practical
experience by demonstrating the University’s research facilities and providing research and industry-based projects encompassing green biotechnology.
","(LO1) Critically appraise concept and research evidence relating to current grand challenges and industrial needs, and how biotechnological methods are developed and exploited to address the problems
(LO2) Critically evaluate key theoretical and practical knowledge in a diverse range of synthetic biology and biotechnology techniques and applications
(LO3) Design and evaluate appropriate approaches and processes for synthetic biology and biotechnology techniques
(LO4) Evaluate the public concerns and ethical issues in the fields of synthetic biology and biotechnology
(S1) Scientific communication
(S2) Analyse, synthesize, evaluate and interpret information from a variety of sources in a critical manner
(S3) Critical thinking
(S4) Team work
"
Advanced Statistics for Biological Research ,(LIFE707),Optional modules,M,15,First Semester,50:50,"To enable students to analyse biological data by: 

Choice of appropriate statistical approaches to test hypotheses; 

Critical understanding of the use of a range of advanced statistical tests for appropriate analysis and  model fitting of a range of biological datasets; 

Using the software package, R; 

Synthesizing information, summarising statistical findings, and using hypothesis testing to critically review evidence from experimental data to support conclusions.
","(LO1) Illustrate and explain the methods of hypothesis testing
(LO2) Critically evaluate experimental design(s) used in data collection and then apply the appropriate statistical test(s).
(LO3) Design data collection methods appropriate to rigorous data analysis
(LO4) Synthesise information from data analysis, test statistical hypotheses and critically review evidence to support conclusions. 
(S1) Problem solving skills
(S2) Numeracy
(S3) IT skills
(S4) Communication skills
(S5) Organisational skills
(S6) Lifelong learning skills
"
Coding for Life Sciences ,(LIFE733),Optional modules,M,15,First Semester,0:100,"This module is aimed at postgraduate students in the Life Sciences, wishing to learn about methods for use in data-intensive research. The module provides a broad introduction to the use of Python coding for performing basic tasks in the biological sciences. The module will give students practical experience in writing their own Python scripts for basic bioinformatics tasks, such as manipulating DNA, RNA and protein sequences, file input/output and working with other programs, such as BLAST. There is also an introduction to data visualisation using Python, and simple techniques used in data science, including a basic introduction to machine learning.
","(LO1) Use Python for basic scripting
(LO2) Understanding data structures in python and apply them to biological data
(LO3) Use Python for manipulating files and controlling the running of external programs
(LO4) Write Python code for performing simple bioinformatics tasks
(LO5) Use Python to plot and analyse simple data
(LO6) Understand basic concepts in supervised machine learning and use Python for such analyses
(S1) Communication, listening and questioning respecting others, contributing to discussions, communicating in a foreign language, influencing, presentations
(S2) Team (group) working respecting others, co-operating, negotiating / persuading, awareness of interdependence with others
"
Negotiated Research Skills ,(LIFE714),Optional modules,M,15,Whole Session,0:100,"To enable students to acquire the research skills that will directly support, or be complementary to, their research project.
","(LO1) On successful completion of the module the student will be able: to systematically and accurately identify gaps in their existing set of skills needed to support their chosen research project;
(LO2) To construct a &#34;learning contract&#34; specifying a set of new skills to be acquired, with timescales and mechanisms indicated;
(LO3) To compile a portfolio of evidence which shows how and when the components of the learning contract have been achieved;
(LO4) To reflect on their learning, critically analysing the extent to which the components of the learning contract have been achieved and their relevance to the research project.
(S1) Time and project management: personal action planning;
(S2) Improving own learning / performance: reflective practice;
(S3) Communication (oral, written and visual): negotiation skills;
(S4) Personal attributes and qualities: self-efficacy (self-belief / intrinsic motivation).
"
Statistics for Biological Research ,(LIFE763),Optional modules,M,15,First Semester,40:60,"To introduce and advance knowledge of a range of statistical tests that are commonly used in the Biosciences;
To give experience in the implementation of these tests using statistical and programming software;
To enable students to learn how to interpret and analyse the output of these tests.
","(LO1) To develop an understanding of  statistical hypothesis testing;
(LO2) To apply a range of relevant statistical tests to complex datasets to draw statistical conclusions;
(LO3) To critically assess the appropriateness of a statistical test;
(LO4) To intepret and report data collected in biological research.
(LO5) To develop programming skills relevant for statistical analysis.
(LO6) Use data visualisation techniques to present ‘big’ data
(S1) Numeracy (application of) manipulation of numbers, general mathematical awareness and its application in practical contexts (eg measuring, weighing, estimating and applying formulae);
(S2) Problem solving, critical thinking, creativity; analysing facts and situations and applying creative thinking to develop appropriate solutions.
"
"Professional, Employability and Research Skills for Advanced Biological Sciences ",(LIFE710),Optional modules,M,15,Whole Session,0:100,"To develop and acquire a range of personal and interpersonal skills relating to effective self-management and working relationships with others;
To develop and acquire an enhanced ability to communicate effectively in academic and professional settings;
To develop and acquire skills and knowledge required for enhanced employability;
To develop and acquire a range of generic skills that will help with research planning and delivery to a professional standard.
","(LO1) Demonstrate improved self-awareness and personal effectiveness
(LO2) Work effectively as a team member to achieve a scientific goal
(LO3) Communicate effectively, using in a variety of contexts to scientific and non-scientific audiences
(LO4) Access and critically evaluate appropriate bibliographic resources and databases
(LO5) Evaluate relevant health and safety issues and demonstrate responsible working practices
(LO6) Demonstrate improved awareness of career opportunities and employability prospects via development of independent learning and self-evaluation skills
(S1) Problem solving/ critical thinking/ creativity analysing facts and situations and applying creative thinking to develop appropriate solutions.
(S2) Team (group) working respecting others, co-operating, negotiating / persuading, awareness of interdependence with others
(S3) Communication and collaboration online participating in digital networks for learning and research
(S4) Research management developing a research strategy, project planning and delivery, risk management, formulating questions, selecting literature, using primary/secondary/diverse sources; using data, applying research methods, applying ethics
"
Proteomics Metabolomics and Data Analysis ,(LIFE754),Optional modules,M,15,Second Semester,0:100,"To illustrate the value of proteomics and metabolomics towards unbiased, quantitative and high-throughput analysis of biological systems. To offer demonstrations in the design and synthesis of proteomic and metabolomics experiments, including practical demonstrations within the metabolomics and proteomics facilities.
","(LO1) Appraise proteomic and metabolome techniques.
(LO2) Evaluate analytical methods and design proteomics or metabolomics experiments to address a given biological problem.
(LO3) Critically appraise data analysis tools and strategies and interpret the experimental data in the biological context
(S1) Problem Solving Skills
(S2) Communication Skills – Professional Report Writing
(S3) Coding and Statistical Analysis
"
Evolution and Behaviour ,(LIFE709),Optional modules,M,15,First Semester,0:100,"The module aims to introduce students to a set of key concepts and case studies in contemporary evolutionary and behavioural biology  such that they can apply key ideas in a critical and evaluative manner
","(LO1) Synthesise new information on evolutionary and behaviour research
(LO2) Explain complex evolutionary and behavioural topics for both generalist and specialist biologists
(LO3) Critically evaluate evolutionary and behavioural evidence, and suggest novel areas for research.
(S1)  Team (group) working respecting others, co-operating, negotiating / persuading, awareness of interdependence with others
(S2) Communication, listening and questioning respecting others, contributing to discussions, communicating in a foreign language, influencing, presentations
(S3) Information literacy online, finding, interpreting, evaluating, managing and sharing information
(S4) Problem solving/ critical thinking/ creativity analysing facts and situations and applying creative thinking to develop appropriate solutions.
(S5) Literacy application of literacy, ability to produce clear, structured written work and oral literacy - including listening and questioning
"
Informatics for Life Sciences ,(LIFE721),Optional modules,M,15,First Semester,0:100,"To provide a broad overview of the use of informatics in the biological sciences, to give students a theoretical and technical grounding in a range of application areas including bioinformatics-related topics.
","(LO1) Critically evaluate and utilise core techniques in bioinformatics to support their research
(LO2) Critically analyse, evaluate data analyses results and interpret them within the relevant  research context.
(LO3) Evaluate research methods in bioinformatics to solve biological problems
(LO4) Critically evaluate the literature and apply knowledge when analysing data.
(S1) Learning skills online studying and learning effectively in technology-rich environments, formal and informal.
(S2) Problem solving/critical thinking/creativity analysing facts and situations and applying creative thinking to develop appropriate solutions.
(S3) Communication and collaboration online participating in digital networks for learning and research.
"
