Name,Module Code,Compulsory or Optional,Level,Credit Level,Semester,Exam Coursework Weighting,Aims,Learning Outcomes
Concepts of Management in Musculoskeletal Trauma ,(HEAL422),Optional modules,M,20,Second Semester,0:100,"The aims of the module are as follows:
1) to develop in-depth knowledge, understanding and critical thinking to facilitate the effective clinical assessment of patients who have sustained musculoskeletal trauma; 
2) to enable critical evaluation of the appropriate management strategies for patients who have sustained musculoskeletal trauma, including non-operative, preoperative and postoperative cases; 
3) to enable critical reflection on their professional development within the specific practice environment of musculoskeletal trauma.
","(LO1) Demonstrate in-depth knowledge in relation to the key elements of subjective and objective examination procedures for musculoskeletal trauma patients using a systems-based approach
(LO2) Critically appraise current concepts of trauma management for preoperative and non-operative patients in relation to the presenting signs and symptoms
(LO3) Critically appraise the current concepts utilised in the management of patients with MSK trauma in the context of the evidence base with particular reference to the surgical pathways and post operative management
(LO4) Critically appraise the potential complications that may occur in the preoperative and postoperative management of patients with musculoskeletal trauma
(LO5) Reflect critically upon their clinical decision-making in the practice environment including the identification of potential ethical dilemmas, areas of clinical risk and role limitations using an evidence-based approach
(LO6) Reflect critically upon their own development with emphasis on the identification of professional learning needs
(S1) Problem solving skills
(S2) Teamwork
(S3) Communication Skills
(S4) IT skills
(S5) Lifelong learning skills
(S6) Ethical awareness
"
Clinical Skills and Diagnostics 1 (abdomen) ,(HEAL425),Optional modules,M,10,First Semester,0:100,"The aims of this module are to: equip the advanced practitioner with the in-depth knowledge and understanding to perform effective clinical examination of the abdomen and demonstrate advanced clinical reasoning to direct further patient management; develop the student&#39;s ability to reflect critically on their professional practice and demonstrate understanding of the limitations of their role.
","(LO1) Apply and evaluate critically the key elements of clinical history taking using a systems based approach for specific patient groups to inform the objective physical examination;
(LO2) Undertake a safe and comprehensive physical examination of the patient after obtaining proper informed consent;
(LO3) Analyse critically the clinical and physical information gained from history taking and physical examination using a clinical reasoning process to correctly direct patient management;
(LO4) Reflect critically on their own professional practice and demonstrate awareness of their self limitations and the ability to seek further advice as required;
(LO5) Reflect critically upon the roles of other professionals within the practice setting and the value of interprofessional collaboration.
(S1) Adaptability
(S2) Problem solving skills
(S3) Teamwork
(S4) Organisational skills
(S5) Communication skills
(S6) IT skills
(S7) Lifelong learning skills
(S8) Ethical awareness
(S9) Leadership
"
Clinical Skills and Diagnostics 2 (adult Respiratory) ,(HEAL426),Optional modules,M,10,Whole Session,0:100,"  The aims of this module are to:
<ol><li>    equip the advanced practitioner with the in-depth knowledge and understanding to perform effective clinical examination of the respiratory system and demonstrate advanced clinical reasoning to direct patient management;  </li><li>    develop the student&#39;&#39;s ability to reflect critically on their own professional practice and demonstrate understanding of the limitations of their own role.  </li></ol>  
","

  1. apply and evaluate critically the key elements of clinical history taking using a systems based approach for specific patient groups to inform the objective physical examination;
​
2. undertake a safe and comprehensive physical examination of the patient after obtaining proper informed consent;​​
3. analyse critically the clinical and physical information gained from history taking and physical examination using a robust clinical reasoning and decision making process to correctly direct patient management;​​
4. reflect critically on their own professional practice and demonstrate awareness of their self limitations and the ability to seek further advice as required;​​
5. reflect critically upon the roles of other professionals within the practice setting and the value of interprofessional collaboration.​"
Clinical Skills and Diagnostics 3 (adult Cardiovascular System) ,(HEAL427),Optional modules,M,10,Second Semester,0:100,"The aims of this module are to: equip the advanced practitioner with the in-depth knowledge and understanding to perform effective clinical examination of the cardiovascular system and demonstrate advanced clinical reasoning to direct patient management; develop the student&#39;s ability to reflect critically on their own professional practice and demonstrate understanding of the limitations of their own role.
","(LO1) 1. apply and evaluate critically the key elements of clinical history taking using a systems based approach for specific patient groups to inform the objective physical examination;
(LO2)
2. undertake a safe and comprehensive physical examination of the patient after obtaining proper informed consent;
(LO3) 
3. analyse critically the clinical and physical information gained from history taking and physical examination using a robust clinical reasoning and decision making process to correctly direct patient management;
(LO4)  
4. reflect critically on their own professional practice and demonstrate awareness of their self limitations and the ability to seek further advice as required;
(LO5)
5. reflect critically upon the roles of other professionals within the practice setting and the value of interprofessional collaboration.
(S1) Adaptability
(S2) Problem solving skills
(S3) Teamwork
(S4) Organisational skills
(S5) Communication skills
(S6) IT skills
(S7) Lifelong learning skills
(S8) Ethical awareness
(S9) Leadership
"
Clinical Skills and Diagnostics 4 (adult Musculoskeletal Leg) ,(HEAL428),Optional modules,M,10,Whole Session,0:100,"  The aims of this module are to:
<ol start=""1"" type=""1""><li>    equip the practitioner with the in-depth knowledge and understanding to perform effective clinical examination of the lower limb musculoskeletal system and demonstrate advanced clinical reasoning to direct patient management;  </li><li>    develop the student&#39;&#39;s ability to reflect critically on their own professional practice and demonstrate understanding of the limitations of their own role.  </li></ol>","  In relation to the lower limb musculoskeletal system in the adult, on completion of this module the student will be able to : 
  1. apply and evaluate critically the key elements of clinical history taking using a systems based approach for specific patient groups to inform the objective physical examination; 
 
2. undertake a safe and comprehensive physical examination of the patient after obtaining proper informed consent; 
 
3. analyse critically the clinical and physical information gained from history taking and physical examination using a clinical reasoning process to correctly direct patient management; 
 
4. reflect critically on their own professional practice and demonstrate awareness of their self limitations and the ability to seek further advice as required; 
5. reflect critically upon the roles of other professionals within the practice setting and the value of interprofessional collaboration. "
An Introduction to Critical Clinical Reasoning and Thinking.for Healthcare Professionals (semester 1) ,(HEAL429),Optional modules,M,5,First Semester,0:100,"The aims of this module are to, allow students to develop in-depth theoretical knowledge and understanding of a specific area of clinical practice. develop advanced knowledge and skills to facilitate independent and self-directed learning. develop the student&#39;s ability to reflect critically on their own professional practice and demonstrate understanding of the limitations of their own role within a team.
","(LO1) Examine critically the theoretical underpinning of a practice issue within the context of a specific area.
(LO2) Demonstrate the ability to reflect critically upon practice. 
(LO3) Reflect critically upon the roles of other professionals within the practice setting and the value of inter-professional collaboration and team working. 
(S1) Problem solving skills
(S2) Teamwork
(S3) Lifelong learning skills
"
An Introduction to Critical Clinical Reasoning and Thinking.for Healthcare Professionals ,(HEAL460),Optional modules,M,5,First Semester,0:100,"The aims of this module are to, allow students to develop in-depth theoretical knowledge and understanding of a specific area of clinical practice. develop advanced knowledge and skills to facilitate independent and self-directed learning. develop the student&#39;s ability to reflect critically on their own professional practice and demonstrate understanding of the limitations of their own role within a team.
","(LO1) Examine critically the theoretical underpinning of a practice issue within the context of a specific area.
(LO2) Critically reflect critically upon practice. 
(LO3) Reflect critically upon the roles of other professionals within the practice setting and the value of inter-professional collaboration and team working. 
(S1) Problem solving skills
(S2) Teamwork
(S3) Lifelong learning skills
"
Critical Clinical Reasoning & Thinking for Healthcare Professionals (semester 1) ,(HEAL434),Optional modules,M,10,First Semester,0:100,"The aims of this module are to, allow students to develop in-depth theoretical knowledge and understanding of a specific area of clinical practice. develop advanced knowledge and skills to facilitate independent and self-directed learning. develop the student&#39;s ability to reflect critically on their own professional practice and demonstrate understanding of the limitations of their own role within a healthcare team.
","(LO1) Recognise and appraise critically the wider political, social, legal, ethical and economic issues that impact upon the practice arena and the quality of the service user experience.
(LO2) Examine critically the theoretical underpinning of a practice issue within the context of a specific area.
(LO3) Demonstrate the ability to reflect critically upon practice.
(LO4) Reflect critically upon the roles of other professionals within the practice setting and the value of inter-professional collaboration and team working. 
(S1) Problem solving skills
(S2) Teamwork
(S3) Lifelong learning skills
"
Critical Clinical Reasoning and Thinking.for Healthcare Professionals (semester 2) ,(HEAL436),Optional modules,M,10,Second Semester,0:100,"The aims of this module are to: allow students to develop in-depth theoretical knowledge and understanding in in the context of a specific area of clinical practice; develop advanced knowledge and skills to facilitate independent and self-directed learning; develop the student&#39;s ability to reflect critically on their own professional practice and demonstrate understanding of the limitations of their own role within a team.
","(LO1) Examine critically the theoretical underpinning within the context of a specific area of practice;
(LO2) Demonstrate the ability to reflect critically upon practice and develop an awareness of self-limitation in the management of service users;
(S1) Information literacy online, finding, interpreting, evaluating, managing and sharing information
(S2) Positive attitude/self-confidence.   A &#39;can-do&#39; approach, a readiness to take part and contribute; openness to new ideas and the drive to make these happen
"
Clinical Skills and Diagnostics (adult Neurology) ,(HEAL435),Optional modules,M,20,Second Semester,0:100,"The aims of this module are to: equip the advanced practitioner with the in-depth knowledge and understanding to perform effective clinical examination of the neurological system and demonstrate advanced clinical reasoning to direct further patient management; develop the student&#39;s ability to reflect critically on their professional practice and demonstrate understanding of their role with this patient population.
","(M1) Apply knowledge and understanding of neuroanatomy to explain neurological symptoms.
(M2) Critically evaluate the key elements of clinical history taking to inform clinical decision making.
(M3) Apply a variety of practical assessment techniques in order to facilitate a safe and effective objective examination
(M4) Critically analyse assessment findings in order to direct patient treatment and management
(M5) Reflect critically on professional practice and the roles of other professionals, demonstrating awareness of strengths and areas for development.
"
Diagnosis & Triage of Upper Limb Musculoskeletal Conditions ,(HEAL438),Optional modules,M,20,Second Semester,0:100,"  The primary aim of this module is to equip the healthcare professional with the requisite knowledge to undertake effective differential diagnosis following clinical examination of upper limb musculoskeletal conditions. In addition, to decide on appropriate therapeutic management based on the examination findings. The secondary aim is to develop the student&#39;&#39;s ability to reflect critically on his/her professional development within a specific practice environment.
","evaluate critically the key elements of subjective and objective examination procedures for 
upper limb musculoskeletal conditions using a systems based approach;
reflect critically upon clinical decision making using evidence based practice;​​analyse critically normal and abnormal assessment findings including diagnostic tests to identify appropriate management pathways for relevant musculoskeletal and non musculoskeletal upper limb conditions;
​apply critically the findings from patient examination and the differential diagnosis in order to establish an effective patient treatment plan using a clinical reasoning process;
​reflect critically upon their own development with emphasis on the identification of professional learnng needs;
​​analyse critically their practice with regard to the identification of potential areas of risk and their immediate work environment;
​demonstrate the ability to recognise the limitations of their role and that of other disciplines within the practice setting.
"
Generating and Using Professional Evidence ,(HEAL440),Optional modules,M,20,Second Semester,0:100,"The aims of this module are:
To facilitate the development of in-depth knowledge and skills in health and social research methods.
To facilitate enhanced skills in critically appraising, synthesising and interpreting professional evidence relevant to the students&#39; area of health care.
To enable students to develop critical awareness of the theory and practice of research planning and execution.
To support the implementation and use of evidence in professional practice.
","(LO1) Demonstrate a critical understanding of the professional, political, social, ethical and legal context of health research.
(LO2) Demonstrate in-depth knowledge and understanding of quantitative, qualitative and review methods commonly used in health and social research.
(LO3) Analyse and appraise critically published research findings, and be able to interpret the meaning of these in relation to their own area of practice.
(LO4)  Evaluate critically health research dissemination and implementation methods, and reflect critically on how these may apply to their own area of work.
(LO5) Appraise critically, the wider context of health research and how patient, client and service user needs and values impact on this.
(S1) Problem solving skills
(S2) IT skills
(S3) Communication skills
(S4) Ethical awareness
"
Managing Complexity in Clinical Environments ,(HEAL441),Optional modules,M,20,Second Semester,0:100,"To equip practitioners with the knowledge and skills to be able to recognise and manage complexity in the clinical environment.
To develop critical awareness of the impact of complexity on clinical practice.
","(LO1) Identify and critically appraise, the complexities associated with providing health care to patients.
(LO2) Critically examine  the impact of the environment on clinical complexity
(LO3) Explore critically how human factors contribute to the complexity of the clinical environment
(LO4) Critically evaluate  how to assess a patients with a variety of complex needs
(LO5) Demonstrate, and evaluate critically the ability to assess a patient  whose condition is deteriorating in a clinical contexts
(S1) Problem solving skills
(S2) Teamwork
(S3) Communication skills
(S4) Leadership focusing on risk assessment and human factors
(S5) Ethical awareness
(S6) Commercial awareness
(S7) Adaptability
"
Supporting Learning in Professional Practice ( Multiprofessional Support of Learning and Assessment in Practice) ,(HEAL443),Optional modules,M,20,Second Semester,0:100,"The module seeks to enable practitioners to develop their skills in supporting and assessing learning in a variety of settings.
To develop knowledge and skills in facilitation of learning in a variety of settings.
","(LO1) Discuss critically the key aspects of the development of an effective learning environment in the mentor / educator role.
(LO2) Explore critically how knowledge of pedagogy underpins the facilitation of learning.
(LO3) Appraise critically learning styles and consider how knowledge of this can facilitate learning.
(LO4) Evaluate critically assessment practices and consider how this applies to the mentor / educator role.
(LO5) Evaluate critically, the concept of interprofessional working and learning in everyday working practice.
(LO6) Explore critically how cultural differences can impact upon facilitation of learning and the process of mentoring.
(LO7) Critically reflect upon their own ability and role in facilitating learning.
(S1) Adaptability
(S2) Problem solving skills
(S3) Teamwork
(S4) Organisational skills
(S5) Communication skills
(S6) IT skills
(S7) International awareness
(S8) Lifelong learning skills
(S9) Leadership
"
Non-medical Prescribing Practice (independent and Supplementary Prescribing) ,(HEAL444),Optional modules,M,30,Whole Session,0:100,"To develop dynamic individuals with up-to-date knowledge, skills and experience to ensure safe and effective prescribing practice, whilst fulfilling the needs of current health and social care provision, allowing practitioners to apply for an annotation to their professional registration,  to practice as an independent or supplementary prescriber.
","(LO1) To critically assess and safely review a patient&#39;s diagnosis, treatment regime and prescribing options.
(LO2) To establish a relationship based on trust, mutual respect and recognising patients as partners in the prescribing consultation.
(LO3) To participate in the review and development of safe prescribing practice to optimise patient outcomes.
(LO4) To demonstrate a critical appreciation and ability to work within local and national policies, processes and systems that impact on prescribing practice
(LO5)  To recognise the limitations of their role and that of other healthcare disciplines, and understand how their own prescribing impacts on the wider healthcare community.
(LO6) To analyse critically the multidimensional factors related to safe prescribing within the current health care climate
(S1) Problem solving/ critical thinking/ creativity analysing facts and situations and applying creative thinking to develop appropriate solutions.
(S2) Communication skills
(S3) Numeracy
(S4) Teamworking
(S5) Ethical awareness
"
Essentials of Pharmacology for Non-medical Prescribing ,(HEAL445),Optional modules,M,10,Whole Session,100:0,"To facilitate the development of  knowledge of drugs and their actions, and related numeracy skills, to ensure safe and effective prescribing practice.
","(LO1) Accurately calculate drug doses.
(LO2) Demonstrate  the safe use of medicines through critical reasoning.
(LO3) Critically evaluate the root causes of common medication errors.
(S1) Numeracy
(S2) IT skills
(S3) Problem solving
"
Principles and Practice of Qualitative Research ,(HEAL452),Optional modules,M,20,Second Semester,0:100,"To equip nurse  with a critical understanding of the principles and practice of qualitative research in advancing nursing theory, science and professional practice.
","(LO1) Explore critically, the philosophical principles underpinning qualitative health research and consider the theoretical and conceptual frameworks which support this.
(LO2) Explore critically, competing paradigms that inform the design of qualitative health research in relation to a specific question and field of enquiry
(LO3) Evaluate  ways of approaching a critical narrative review of extant literature in relation to a research question
(LO4)  Identify and critically discuss the ethical dimension of qualitative enquiry.  
(LO5) Critically discuss techniques involved in the collection and analysis of qualitative data
(LO6) Critically evaluate the relationship between language, ideology, power, and the nursing profession in the context of health research
(S1) Problem solving skills
(S2) Organisational skills
(S3) Communication skills
(S4) IT skills
(S5) Ethical awareness
"
Research Methods Online (20 Credits) ,(ILT701),Optional modules,M,20,First Semester,0:0,"To facilitate the development of in-depth knowledge and advanced skills in qualitative and quantitative research, commensurate with postgraduate level.
To enable students to develop a critical awareness of the processes required for successful planning and delivery of research.
To equip and develop the students with appropriate and transferable communication skills for dissemination in both scientific and popular audiences.
",
Advanced Practice in End of Life Care ,(MDSC161),Optional modules,M,30,Second Semester,0:100,"1. To develop students&#39; in-depth knowledge and understanding of effective, evidence based end of life care.
2. To develop students&#39; ability to deal with complex issues relating to dying patients and their families.
3. To facilitate a critical appreciation of the importance of regional / national / international policy on the care of patients, and their families, at the end of life.
","(M1) Demonstrate a critical and systematic understanding of the management of physical, psychological, spiritual and social issues encountered at the end of life
(M2) Critically examine the evidence base for the management of complex issues at the end of life.
(M3) Critically appraise the roles of agencies across a range of healthcare settings and contrast the different responsibilities of the health and social care professionals who contribute to the care of the dying patient and the family.
(M4) Critically evaluate the ethical perspectives and legal implications of the decision making process in care at the end of life.
(M5) Demonstrate the ability to communicate analysis and conclusions effectively and discuss issues raised with other health and social care professionals.
(S1) Ethical awareness
(S2) Problem solving
(S3) Professional Behaviour and Teamwork
(S4) Advanced Communication
(S5) Leadership
(S6) Critical Thinking
"
