Name,Module Code,Compulsory or Optional,Level,Credit Level,Semester,Exam Coursework Weighting,Aims,Learning Outcomes
Inorganic Materials Chemistry ,(CHEM313),Optional modules,3,15,First Semester,80:20,"This module aims to
•	Enhance students&#39; understanding of the fundamental nature of ordered crystalline solids
•	Develop the concept that the structure of materials impact on their properties and applications
•	Provide an introduction to the use of diffraction methods to characterise crystal structures
•	Describe characterisation techniques, for both crystalline and amorphous materials.
•	Outline electronic structure in the solid state.
•	Describe a range of materials manufacturing techniques.
•	Explain the origin of magnetism in the solid state.
•	Outline the practical implications of magnetic materials
•	Describe how we make and study magnetic inorganic solids
•	Highlight current research trends in inorganic magneto chemistry
","(LO1) Understand and describe the characteristics of the crystalline solid state
(LO2) Be able to perform simple analyses of powder X-ray diffraction data
(LO3) Describe the factors affecting the crystal structures formed by ionic compounds
(LO4) Understand that solid structures directly influences the physical and functional properties of materials, and describe examples
(LO5) Understand the solid-state electronic structure of inorganic materials
(LO6) Recognise favourable methods for fabrication, characterisation, and functional property optimisation of specific materials.
(LO7) Appreciate the real-world relevance of materials design.
(LO8) Understand the microscopic origins of magnetism, and describe the mechanisms which lead to collective magnetic behaviour
(LO9) Interpret magnetic data and classify types of inorganic magnetic materials.
(LO10) Recognise the uses of magnetic materials.
(S1) Problem solving skills
"
Further Organic Chemistry ,(CHEM333),Optional modules,3,15,First Semester,80:20,"The aim of the module is to extend second year knowledge of synthetic and physical organic chemistry.
","(LO1) Students should have a good understanding of some modern synthetic reactions.
(LO2) Students should be able to deduce mechanisms on the basis of kinetic and other evidence
(S1) The ability to recognise the types of reaction taught and apply mechanistic knowledge to predict the outcome of unseen examples
"
Medicinal Chemistry of Anti-infectives ,(CHEM335),Optional modules,3,7.5,First Semester,80:20,"The aim of this module is to introduce students to the fundamental principles that underpin modern medicinal chemistry of anti-infective drugs; these will include qualitative and advanced quantitative SAR techniques including computer-aided molecular design. The course will build on the principles taught in the introductory medicinal chemistry module CHEM248.
","(LO1) By the end of the module students will have achieved a solid understanding of modern approaches to anti-infective drug design. In particular they should be able to show a clear understanding of:
* The importance of protease enzymes as drug targets as illustrated by examples including the falcipain 2 inhibitors (cysteine proteases) and HIV protease inhibitors (aspartate proteases). Reference will be made to drug discovery programmes focused on the SARS CoV2 main protease (cysteine protease).
* The mechanism of action, design and synthesis of beta-lactam antibiotics.
* Approaches to antiviral drug design.
* The mechanism of action and Antifungal drug design.
* Advanced techniques in computational drug design.
(S1) Students will develop their chemistry-related cognitive abilities and skills i.e. abilities and skills relating to intellectual tasks, including problem solving as required by the Chemistry subject benchmark statement. In particular they will gain the ability to adapt and apply methodology to the solution of unfamiliar problems
(S2) Communication skills through online team meetings
(S3) Organisational skills
(S4) IT skills through computational workshops and online exercises
"
Advanced Electron Microscopy of Materials Structures and Processes ,(MATS403),Optional modules,M,15,First Semester,0:100,"The aim of this module is to provide an understanding of how structure leads to materials properties and function and to teach the students how to identify these links through a set of advanced characterisation methods.   This will connect students in the school of engineering directly with the research driven materials   research program on campus and permit them to directly interact with companies that highly value characterisation methods for their product development (such as Johnson Matthey, Unilever, NSG and others). The contents are oriented towards students developing self-driven observations with opportunities for them to present their laboratory work at national student meetings as well as research symposia.
","(LO1) On successful completion ofthis module, students will be able to identity the different structures ofmaterials and to understand how the chemistry of the atoms in the structuresleads to properties.
(LO2) Students will demonstrate aknowledge of key structural defects and why they have a significant effect onthe design of materials for engineering applications
(LO3) Students will be able toidentify a structure and calculate key parameters from diffraction patterns,images and spectra.
(LO4) Students will be able tooperate a transmission electron microscope independently and use it as amaterials characterization tool for application development.
(S1) Problem solving/ critical thinking/ creativity analysing facts and situations and applying creative thinking to develop appropriate solutions.
(S2) Numeracy (application of) manipulation of numbers, general mathematical awareness and its application in practical contexts (e.g. measuring, weighing, estimating and applying formulae)
(S3) Team (group) working respecting others, co-operating, negotiating / persuading, awareness of interdependence with others
(S4) Self-management readiness to accept responsibility (i.e. leadership), flexibility, resilience, self-starting, initiative, integrity, willingness to take risks, appropriate assertiveness, time management, readiness to improve own performance based on feedback/reflective learning
"
Formulation Engineering ,(ENGG413),Optional modules,M,7.5,First Semester,80:20,"The aim of this module is to provide a multidisciplinary perspective to Formulation Engineering , sitting at the interface of Engineering, Chemistry and Materials Science. This will contribute connecting students in the School of Engineering and Chemistry with the MIF facilities, Unilever and other companies. The contents are oriented towards formulations (suspensions, emulsions and foams) with particular emphasis in processing and applied rheology. This will link with the automated and high-troughput make and measure facilities in the MIF.
","(LO1) On successful completion of this module students will be able to recall fundamental concepts of complex fluids, formulations and basic rheology.
(LO2) Students will be able to identify the behaviour of simple formulations and differentiate the fundamental science involved in colloidal suspensions, surfactants, emulsions, gels and foams.  They will also become familiar with a wide range of characterisation techniques.
(LO3) Students will be able to apply knowledge in Newtonian and non-Newtonian rheology to everyday formulations.
(LO4) Students will gain skills and experience in multi-disciplinary research areas relevant to industry and academia (complex fluids and rheology). They will widen their knowledge into new areas that are complementary to their degrees; and will be able to apply new fundamental concepts in a range of applications from food industry, personal care and paints to drug delivery systems and manufacturing.
(LO5) Students will be able to operate a rheometer; carry out flow and oscillatory rheology tests; measure the properties of different formulations; and to analyse experimental results to identify and assess different behaviours.
(S1) Problem solving/ critical thinking/ creativity analysing facts and situations and applying creative thinking to develop appropriate solutions.
(S2) Numeracy (application of) manipulation of numbers, general mathematical awareness and its application in practical contexts (e.g. measuring, weighing, estimating and applying formulae)
(S3) Team (group) working respecting others, co-operating, negotiating / persuading, awareness of interdependence with others
(S4) Learning skills online studying and learning effectively in technology-rich environments, formal and informal
"
Introduction to Nanomedicine ,(CHEM426),Optional modules,M,7.5,Second Semester,81:19,"The aims of the module are to
•  explain colloidal/self-assembling systems in detail and their role in nanomedicine;
•  Inform about the state of the art of materials for nanomedicines and the synthetic routes used;
•  explain the pharmacological behaviour of nanomedicines and how different diseases require different approaches for successful treatment.
","(LO1) Students should be able to show that they can define and explain colloidal systems and name examples of different colloids. They should demonstrate a detailed understanding of how colloidal stability can be obtained, and explain and utilise the principles behind calculating colloidal stability.
(LO2) Students should be able to describe the different types of nanomedicines and discuss the range of advanced synthetic routes used to produce different nanomedicine structures for oral and injectable administration. They should understand the differences between conjugated and non-conjugated delivery systems, including self-assembled nanostructures and be able to explain the advanced methods available for the characterisation of nanomedicines.
(LO3) Students will understand the principles behind pharmacokinetics and the importance of these principles to nanomedicine. They will understand the different routes of administration used to deliver nanomedicines and be able to explain how different diseases present different challenges to drug delivery and how nanomedicines can be designed to targets specific diseases.
(LO4) Students will be able to examine the state of the art for nanomedicines and discuss the future research directions. 
(S1) Problem solving skills
(S2) Numeracy
(S3) Commercial awareness
(S4) Learning skills online studying and learning effectively in technology-rich environments, formal and informal
"
Solid State Chemistry and Energy Storage Materials ,(CHEM442),Optional modules,M,7.5,Second Semester,60:40,"• To provide an introduction to diffraction methods for the characterisation of solid state materials.
• To introduce the students to the concepts and applications of symmetry in the solid state.
• To provide an introduction to the structures of solid state materials and their description and phase transitions.
• To provide a perspective on the ranges of properties displayed by solids, particularly cooperative magnetism, ferroelectricity, and multiferroicity and their relationships to structure and symmetry.
• To introduce the rich chemistry of insertion materials and highlight their relevance in energy applications.
• To demonstrate the importance of defect chemistry with particular relevance to energy materials.
• To provide a basic understanding of superconductivity and the chemistry of superconducting materials.
This will provide the student with a deep and high level understanding of the properties of solids, and currently active areas of research, to enable the student to pursue their interests to a deeper level independently (for example to PhD level).
","(LO1) Students will be able to demonstrate an understanding of the application of diffraction methods to the characterisation of key material types in the solid state.
(LO2) Students will become familiar with a range of properties displayed by solids, particularly cooperative magnetism, ferroelectricity and multiferroicity, and how these relate to structure and symmetry.
(LO3) Student will be able to demonstrate a grasp of the importance of intercalation/insertion chemistry in energy storage applications (batteries).
(LO4) Students will develop the ability to relate fundamental concepts of diffraction, characterisation etc. in solid state chemistry to practical applications in energy storage and related materials.
(S1) Critical thinking (e.g. compare and contrast different energy storage devices and their advantageous and disadvantageous properties, scientific challenges etc.)
(S2) Self-study via reading and understanding suggested review articles
(S3) To be able to extract key information from Scientific Literature
"
Supramolecular Chemistry ,(CHEM446),Optional modules,M,7.5,Second Semester,83:17,"Supramolecular chemistry deals with the interactions between molecules and has become one of the fundamental areas of chemical research. The aims of the module are to introduce and develop the students’ knowledge of the chemistry of molecular assemblies and intermolecular bonds, or &#34;chemistry beyond the molecule&#34;. The module will introduce the concepts of non-covalent chemistry, host-guest chemistry, molecular recognition, self-assembly and self-organisation. The module also aims to develop the students&#39; knowledge of how to characterise supramolecular complexes.
","(LO1) By the end of this module the students will be knowledgeable of non-covalent bonding such as hydrogen-bonding, ion-ion interactions, ion-dipole interactions, van der Waals forces, pi-pi stacking interactions, solvatophobic forces etc. with respect to  supramolecular chemistry. able to describe, understand and rationalise a range of supramolecular assemblies
(LO2) Students will be able to show understanding of the underlying principles of complementarity, preorganisation, and cooperative interactions with respect to supramolecular chemistry, and be able to rationalise the characteristics of binding in a given supramolecular complex with respect to these three key concepts.
(LO3) Students will be able to describe, show understanding of and rationalise a range of supramolecular assemblies, including their formation, their behaviour, and their applications in the context of supramolecular chemistry.
(LO4) Students will be able to explain the principles of solvent effects on supramolecular complexes, why and how solvents affect the strength of supramolecular interactions, and design potential supramolecular hosts taking these principles into account.
(LO5) Students will be able to evaluate which characterisation method is suitable for a given supramolecular complex (including NMR, ITC, MS, UV/Vis titration), and explain what the data show for each method.
(LO6) Students will be able to comment critically on and synthesise a summary of the key messages from a recent research paper describing applications for supramolecular complexes.
"
Protein Structure and Dynamics ,(CHEM452),Optional modules,M,7.5,Second Semester,70:30,"The aim of this module is to discuss the application of basic physical chemistry concepts for describing protein structure and dynamics and to show how advanced physical chemistry methods are used for investigating these important aspects of proteins.
","(LO1) Ability to discuss the importance of protein structure and dynamics for understanding biological processes.
(LO2) Ability to describe the experimental methods that are used to study structure, folding and fast dynamics of proteins.
(LO3) Ability to discuss the physical chemistry principles underlying these methods and apply the basic equations needed for the analysis of such data.
(LO4) Ability to describe and discuss some of the theoretical methods that are used to predict protein structure and and model protein folding/dynamics.
(LO5) Ability to analyse PDB-structure files and create meaningful graphical representations from these files.
(S1) Information skills - information accessing (locating relevant information, identifying and evaluating information sources).
(S2) Critical thinking and problem solving - critical analysis
(S3) Numeracy/computational skills - problem solving
"
Solar Energy Conversion ,(CHEM464),Optional modules,M,7.5,Second Semester,70:30,"To impart knowledge on the underpinning theory of electronic structure of solids relevant to solar energy conversion and to demonstrate the application of these fundamental concepts in applied solar energy conversion technologies
","(LO1) Show an ability to describe - and provide evidence for understanding of - the electronic structure of solids in terms of bands.
(LO2) Show understanding of electronic structure as a function of reciprocal space (bands) and energy (density of states).
(LO3) Show ability to describe the electronic structure of semiconductors and demonstrate how that relates to applications in solar energy conversion
(LO4) Show understanding of transport in semiconductors in terms of electrons and holes, and how they are created and destroyed in the process of photoexcitation
(LO5) Show ability to describe minimum device requirements for solar photovoltaic and photoelectrochemical devices and to reproduce the structure and relevant energy diagrams for p-n Si devices and photoanodes and photocathodes.
(LO6) Show an ability to discuss the principles and limitations of selected 2nd, 3rd generation PV technologies
(LO7) Show an ability to apply equations to calculate carrier properties, cell efficiencies and optical properties.
"
Nuclear Magnetic Resonance Spectroscopy ,(CHEM474),Optional modules,M,7.5,Second Semester,80:20,"This is an advanced module that aims to introduce the student to modern nuclear magnetic resonance (NMR) spectroscopic techniques and their applications in analytical chemistry. The students will be able to understand the basic physical principles of NMR and to decide how to use it to tackle a particular problem of molecules and materials characterisation.
In particular, the module will deal with- the principles of nuclear magnetic resonance, including modern methods for the determination of chemical structure and intermolecular interactions in complex organic molecules, polymers and solids.
","(LO1) By the end of the module, successful students should have gained an in-depth understanding of NMR and be able to explain the physical principles of these spectroscopies, analyse spectra and be able to discuss their suitability to address certain problems of materials characterisation.
(LO2) By the end of the module, successful students should be able to discuss the behaviour of nuclear spins and their ensembles in an external magnetic field and the influence of magnetic interaction on the appearance of NMR spectra.
(LO3) By the end of the module, successful students should be able to describe the structure of modern NMR spectrometers, explain the concepts of data acquisition and processing and show an understanding of chemical shift, magnetisation, rotating frame of reference, scalar coupling and basic pulse programming.
(LO4) By the end of the module, successful students should be able to explain the origins of relaxation, the principles of the determination of T1 and T2 relaxation times, their calculation from NMR data, and the relationship between relaxation and molecular motion.
(LO5) By the end of the module, successful students should be able to explain the nuclear Overhauser effect and its use in analysis of complex organic molecules;-
(LO6) By the end of the module, successful students should be able to describe the main principles of one- and two dimensional experiments and interpret the spectra recorded for both liquids and solids
(LO7) By the end of the module, successful students should be able to explain the differences in acquisition of solution and solid-state NMR spectra and specific methods used for solids (magic angle spinning, cross-polarisation and decoupling);-
(LO8) By the end of the module, successful students should be able to describe experiments suitable for the analysis of internuclear connectivities, distances and mobility in organic and inorganic solids.
(LO9) By the end of the module, successful students should be able to critically compare different methods of spectroscopy and their suitability to tackle a particular problem in materials characterization
(LO10) By the end of the module, successful students should be able to critically evaluate the use of spectroscopy to support scientific conclusions based on literature
(S1) Students will develop their chemistry-related cognitive ability and skills, ie abilities and skills relating to intellectual tasks, including problem solving as required by the Chemistry subject benchmark statement. In particular, at master&#39;s level, they will gain the ability to adapt and apply methodology to the solution of unfamiliar problems.
"
Nano Energy Materials ,(CHEM482),Optional modules,M,7.5,Second Semester,70:30,"The aims of the module are:
•	To provide an introduction of the application of nanomaterials in energy systems
•	To show how nanomaterials have wide use relevant to catalysis, plasmonic heating, thermal and hydrogen energy storage materials.
•	To illustrate fundamental material aspects of carbons in energy storage
•	To introduce basic semiconductor materials used for energy storage 
•	To demonstrate some routine methods of nanoparticle synthesis
","(LO1) Ability to describe the desirable material properties in metals, polymers, inorganic salts, semiconductors and carbons for energy harvesting and storage.
(LO2) Ability to discuss the advantages of nanomaterials in energy generation, thermal and hydrogen energy storage systems making logical conclusions.
(LO3) Ability to demonstrate the application of nanomaterials in the diverse energy systems.
(LO4) Ability to show understanding of different chemical processes in thermal and electrical energy storage
(LO5) Ability to discuss principles and limitations of nanomaterials in renewable energy storage.
"
Application of Enzymes in Organic Synthesis - Industrial Biotechnology ,(CHEM486),Optional modules,M,7.5,Second Semester,100:0,"The aim of this module is to provide students with a knowledge and understanding of the application of enzymes and how to apply them in organic synthesis.  Students will gain insight into modern methods of mutagenesis for enzyme optimisation and also cutting edge approaches to designing artificial enzymes and assemblage of cascade pathways for synthesis.
","(LO1) By the end of the module, students should be able to understand how enzymes can be applied in organic synthesis.
(LO2) By the end of the module, students should be able to demonstrate a knowledge of how genes encode enzyme 3Dstructure
(LO3) By the end of the module, students should be able to understand factors governing the selection of biocatalyst and biocatalyst type.
(LO4) By the end of the module, students should be show an understanding of cofactor requirements and recycling strategies in redox biotransformations.
(LO5) By the end of the module, students should show a knowledge of the advantages and limitations in the application of biocatalysts.
(LO6) By the end of the module, students should be able to demonstrate a knowledge of enzyme immobilization methods.
(LO7) By the end of the module, students should be able to show an understanding of basic molecular biology and use for mutagenesis and directed evolution methods to improve enzyme activity or selectivity.
(LO8) By the end of the module, students should have an appreciation of new approaches for creating artificial enzymes.
(LO9) By the end of this module studenst should be able to understand how enzyme reactions can be assembled into multistep cascade synthetic pathways
(S1) Students will develop their chemistry-related cognitive abilities and skills, ie abilities and skills relating to intellectual tasks, including problem-solving as required by the Chemistry subject benchmark statement. In particular, at master&#39;s level, they will gain the ability to adapt and apply methodology to the solution of unfamiliar problems.
"
Asymmetric Catalysis for Organic and Pharmaceutical Chemistry ,(CHEM496),Optional modules,M,7.5,Second Semester,81:19,"The aim of the module is to introduce students to the main aspects of asymmetric catalysis and its application in synthetic organic chemistry. Students will gain:
• An understanding of the importance of asymmetric catalysis. 
• An understanding of the fundamental principles and mechanisms of asymmetric catalysis. 
• An understanding of the applications of asymmetric catalysis in fine chemicals and pharmaceutical synthesis. 
• An opportunity to consider new developments in the field, especially those that introduce new concepts and/or underpin new environmentally benign processes.
","(LO1) An understanding of the importance of asymmetric catalysis in chemical synthesis.
(LO2) An understanding of the fundamental principles and mechanisms of asymmetric catalysis.
(LO3) A grasp of the various aspects of asymmetric catalysis ranging from metal-catalysed redox reactions through kinetic resolution to oranocatalytic C-C bond formation.
(LO4) An understanding of the applications of asymmetric catalysis in fine chemicals and pharmaceutical synthesis.
(LO5) An ability to evaluate the experimental evidence for and against a proposed mechanism for an asymmetric catalytic reaction
(LO6) An ability to propose a rational synthetic pathway for a specific chiral molecule
(LO7) An ability to propose a likely mechanism for a new asymmetric catalytic reaction.
(LO8) An opportunity to consider new developments in the field, especially those that feature new concepts and/or underpin new environmentally benign processes.
(S1) Students will develop their chemistry-related cognitive abilities and skills, ie abilities and skills relating to intellectual tasks, including problem-solving as required by the Chemistry subject benchmark statement. In particular, at master&#39;s level, they will gain the ability to adapt and apply methodology to the solution of unfamiliar problems.
"
Inorganic Applications of Group Theory ,(CHEM316),Optional modules,3,7.5,Second Semester,100:0,"This module aims to demonstrate the underlying importance of symmetry throughout Chemistry, with particular applications to spectroscopic selection rules and bonding.
","(LO1) By the end of the module, students should be able to: Identify symmetry elements in molecules Assign molecules to their correct point groups Use character tables to solve a variety of problems in spectroscopy and bonding
(LO1) By the end of the module, students should be able to identify symmetry elements in molecules
(LO2) By the end of the module, students should be able to assign molecules to their correct point groups
(LO3) By the end of the module, students should be able to use character tables to solve a variety of problems in spectroscopy and bonding
"
